sku_id,product_family,n_weeks,total_demand,mean_demand,pct_zero_weeks,stockout_rate,avg_on_hand,latest_on_hand,unit_cost,lead_time_days,n_suppliers,adi,cv2,sb_class,inventory_value,weeks_of_supply,paradox_tag
CB-1132,Molded Case,104,6058.0,58.25,0.0,0.0673076923076923,142.73076923076923,85,53.64999999999999,35.0,1,1.0,0.1298109689312327,Smooth,4560.249999999999,1.4592274678111588,Reasonably balanced
CB-1133,Trip Unit,104,3829.0,37.1747572815534,0.0,0.009615384615384616,89.53846153846153,45,125.83,7.0,1,1.0097087378640777,0.15478798827466247,Smooth,5662.35,1.2104988247584225,Reasonably balanced
CB-1134,Terminal Block,104,966.0,9.288461538461538,76.92307692307693,0.125,29.653846153846153,1,25.949999999999996,14.0,1,4.333333333333333,0.10813626017514755,Intermittent,25.949999999999996,0.10766045548654245,Chronic stockouts
CB-1135,Contact Assembly,104,3770.0,36.601941747572816,0.0,0.07692307692307693,94.03846153846153,0,131.31,28.0,1,1.0097087378640777,0.147813465232289,Smooth,0.0,0.0,Reasonably balanced
CB-1136,Molded Case,104,7808.0,75.07692307692308,0.0,0.0,165.8846153846154,227,168.63,7.0,1,1.0,0.03347213240728299,Smooth,38279.01,3.0235655737704916,Reasonably balanced
CB-1137,Trip Unit,104,11767.0,113.14423076923077,0.0,0.08653846153846154,256.7019230769231,6,144.66,42.0,1,1.0,0.03452301008832809,Smooth,867.96,0.05302965921645279,Reasonably balanced
CB-1138,Terminal Block,104,6851.0,65.875,0.9615384615384616,0.08653846153846154,166.95192307692307,182,141.42,42.0,1,1.0097087378640777,0.13211077735072763,Smooth,25738.44,2.76280834914611,Reasonably balanced
CB-1139,Contact Assembly,104,669.0,6.4326923076923075,83.65384615384616,0.057692307692307696,40.20192307692308,52,47.480000000000004,42.0,1,6.117647058823529,0.18452009893623444,Intermittent,2468.96,8.083707025411062,Overstocked / slow-moving
CB-1140,Molded Case,104,3046.0,29.28846153846154,0.0,0.0673076923076923,73.02884615384616,47,19.37,42.0,1,1.0,0.13450273740918953,Smooth,910.3900000000001,1.6047275114904793,Reasonably balanced
CB-1141,Trip Unit,104,3664.0,35.23076923076923,0.0,0.028846153846153848,84.88461538461539,0,102.78,14.0,1,1.0,0.16189622623519764,Smooth,0.0,0.0,Reasonably balanced
CB-1142,Terminal Block,104,6837.0,65.74038461538461,0.0,0.009615384615384616,151.25,200,85.21000000000001,14.0,1,1.0,0.14166999806972225,Smooth,17042.0,3.04227000146263,Reasonably balanced
CB-1143,Contact Assembly,104,3766.0,36.56310679611651,0.0,0.057692307692307696,98.75961538461539,70,144.37,35.0,1,1.0097087378640777,0.1909076063918747,Smooth,10105.9,1.9144981412639404,Reasonably balanced
CB-1144,Molded Case,104,3236.0,31.115384615384617,0.0,0.07692307692307693,79.9326923076923,44,108.93,35.0,1,1.0,0.12248178327560309,Smooth,4792.92,1.4140914709517922,Reasonably balanced
CB-1145,Trip Unit,104,504.0,4.846153846153846,82.6923076923077,0.0673076923076923,33.81730769230769,0,23.29,42.0,1,5.777777777777778,0.41567460317460314,Intermittent,0.0,0.0,Reasonably balanced
CB-1146,Terminal Block,104,9921.0,95.39423076923077,0.0,0.009615384615384616,199.84615384615384,16,119.27,7.0,1,1.0,0.03611011620366564,Smooth,1908.32,0.16772502771897993,Reasonably balanced
CB-1147,Contact Assembly,104,4759.0,45.75961538461539,0.0,0.07692307692307693,108.84615384615384,29,121.64,42.0,1,1.0,0.03342512771832633,Smooth,3527.56,0.6337465854171044,Reasonably balanced
CB-1148,Molded Case,104,5489.0,52.77884615384615,0.0,0.0673076923076923,124.6923076923077,174,161.96,35.0,1,1.0,0.029961411751773314,Smooth,28181.04,3.2967753689196577,Reasonably balanced
CB-1149,Trip Unit,104,821.0,7.894230769230769,77.88461538461539,0.10576923076923077,40.50961538461539,0,67.14,28.0,1,4.521739130434782,0.19807697157888016,Intermittent,0.0,0.0,Reasonably balanced
CB-1150,Terminal Block,104,10152.0,97.61538461538461,0.0,0.009615384615384616,223.57692307692307,276,30.48,14.0,1,1.0,0.035284479691199674,Smooth,8412.48,2.8274231678487,Reasonably balanced
CB-1151,Contact Assembly,104,10110.0,98.15533980582525,0.0,0.009615384615384616,212.39423076923077,38,80.23,7.0,1,1.0097087378640777,0.03571068396011823,Smooth,3048.7400000000002,0.38714144411473783,Reasonably balanced
CB-1152,Molded Case,104,8671.0,83.375,0.0,0.09615384615384616,195.17307692307693,84,132.02,42.0,1,1.0,0.03359645284035413,Smooth,11089.68,1.0074962518740629,Reasonably balanced
CB-1153,Trip Unit,104,4389.0,42.20192307692308,0.0,0.07692307692307693,112.66346153846153,80,141.0,42.0,1,1.0,0.17169869099933494,Smooth,11280.0,1.895648211437685,Reasonably balanced
CB-1154,Terminal Block,104,9394.0,90.32692307692308,0.0,0.08653846153846154,227.6153846153846,47,69.3,42.0,1,1.0,0.12661278139068285,Smooth,3257.1,0.5203321268895039,Reasonably balanced
CB-1155,Contact Assembly,104,867.0,8.336538461538462,74.03846153846155,0.10576923076923077,33.14423076923077,33,171.34,7.0,1,3.8518518518518516,0.3041151327211119,Intermittent,5654.22,3.958477508650519,Reasonably balanced
CB-1156,Molded Case,104,5374.0,52.1747572815534,0.0,0.0673076923076923,121.09615384615384,168,153.47,35.0,1,1.0097087378640777,0.03365651569972115,Smooth,25782.96,3.2199478972832156,Reasonably balanced
CB-1157,Trip Unit,104,3576.0,34.38461538461539,0.0,0.009615384615384616,79.75,98,106.92,7.0,1,1.0,0.155536036915254,Smooth,10478.16,2.850111856823266,Reasonably balanced
CB-1158,Terminal Block,104,3291.0,31.64423076923077,0.0,0.0,74.57692307692308,27,4.68,7.0,1,1.0,0.11730074960198715,Smooth,126.35999999999999,0.853236098450319,Reasonably balanced
CB-1159,Contact Assembly,104,5807.0,55.83653846153846,0.9615384615384616,0.0673076923076923,136.19230769230768,14,54.93,35.0,1,1.0097087378640777,0.12323570814355068,Smooth,769.02,0.25073187532288616,Reasonably balanced
CB-1160,Molded Case,104,5579.0,53.64423076923077,0.0,0.07692307692307693,141.17307692307693,86,81.01,35.0,1,1.0,0.1320291463767301,Smooth,6966.860000000001,1.603154687219932,Reasonably balanced
CB-1161,Trip Unit,104,10856.0,104.38461538461539,0.0,0.04807692307692308,221.85576923076923,234,141.18,28.0,1,1.0,0.027196110237101324,Smooth,33036.12,2.2417096536477525,Reasonably balanced
CB-1162,Terminal Block,104,12614.0,121.28846153846153,0.0,0.07692307692307693,287.25,120,179.47,42.0,1,1.0,0.03662602142190824,Smooth,21536.4,0.9893768828286031,Reasonably balanced
CB-1163,Contact Assembly,104,1121.0,10.883495145631068,66.34615384615384,0.07692307692307693,42.18269230769231,87,151.05,35.0,1,3.0588235294117645,0.21090271605016864,Intermittent,13141.35,7.993755575379126,Overstocked / slow-moving
CB-1164,Molded Case,104,5610.0,53.94230769230769,0.0,0.0,119.14423076923077,204,179.84,14.0,1,1.0,0.028305324398435448,Smooth,36687.36,3.7818181818181817,Reasonably balanced
CB-1165,Trip Unit,104,8703.0,83.6826923076923,0.0,0.0,206.96153846153845,285,18.55,7.0,1,1.0,0.14816139043422938,Smooth,5286.75,3.405722164770769,Reasonably balanced
CB-1166,Terminal Block,104,681.0,6.548076923076923,80.76923076923077,0.09615384615384616,31.96153846153846,56,7.65,28.0,1,5.2,0.25344735758289294,Intermittent,428.40000000000003,8.552129221732745,Overstocked / slow-moving
CB-1167,Contact Assembly,104,4986.0,48.407766990291265,0.0,0.028846153846153848,107.60576923076923,29,140.38,21.0,1,1.0097087378640777,0.028931228056287242,Smooth,4071.02,0.5990774167669474,Reasonably balanced
CB-1168,Molded Case,104,5896.0,57.24271844660194,0.0,0.0,128.93269230769232,11,164.14,7.0,1,1.0097087378640777,0.036399467753130264,Smooth,1805.54,0.1921641791044776,Reasonably balanced
CB-1169,Trip Unit,104,5691.0,54.72115384615385,1.9230769230769231,0.11538461538461539,130.80769230769232,93,3.46,42.0,1,1.0196078431372548,0.1372325621742549,Smooth,321.78,1.6995255666842382,Chronic stockouts
CB-1170,Terminal Block,104,10429.0,101.25242718446601,0.0,0.0,221.43269230769232,293,110.04999999999998,7.0,1,1.0097087378640777,0.03269573259051676,Smooth,32244.649999999994,2.8937577907757217,Reasonably balanced
CB-1171,Contact Assembly,104,1032.0,9.923076923076923,68.26923076923077,0.1346153846153846,48.07692307692308,0,153.27,42.0,1,3.1515151515151514,0.2693404092302145,Intermittent,0.0,0.0,Chronic stockouts
CB-1172,Molded Case,104,12358.0,118.82692307692308,0.0,0.019230769230769232,267.52884615384613,28,144.67,14.0,1,1.0,0.03800087590267385,Smooth,4050.7599999999998,0.23563683443922964,Reasonably balanced
CB-1173,Trip Unit,104,1236.0,12.0,65.38461538461539,0.038461538461538464,45.75961538461539,37,126.42,7.0,1,2.9714285714285715,0.2596550622636964,Intermittent,4677.54,3.0833333333333335,Reasonably balanced
CB-1174,Terminal Block,104,836.0,8.038461538461538,74.03846153846155,0.09615384615384616,36.57692307692308,50,9.63,35.0,1,3.8518518518518516,0.29202055813740535,Intermittent,481.50000000000006,6.220095693779904,Overstocked / slow-moving
CB-1175,Contact Assembly,104,6930.0,66.63461538461539,0.0,0.0,148.8846153846154,261,92.04999999999998,7.0,1,1.0,0.03503440923354343,Smooth,24025.049999999996,3.916883116883117,Reasonably balanced
CB-1176,Molded Case,104,5997.0,57.66346153846154,0.0,0.0,142.21153846153845,35,114.33,7.0,1,1.0,0.14663412524449096,Smooth,4001.5499999999997,0.6069701517425379,Reasonably balanced
CB-1177,Trip Unit,104,569.0,5.471153846153846,82.6923076923077,0.08653846153846154,29.423076923076923,0,132.9,21.0,1,5.777777777777778,0.29423247395455293,Intermittent,0.0,0.0,Reasonably balanced
CB-1178,Terminal Block,104,9467.0,92.81372549019608,0.0,0.0,206.32692307692307,377,50.559999999999995,7.0,1,1.0196078431372548,0.036506937325745094,Smooth,19061.12,4.061899228900391,Reasonably balanced
CB-1179,Contact Assembly,104,5543.0,53.29807692307692,0.0,0.0673076923076923,131.97115384615384,105,111.04999999999998,28.0,1,1.0,0.15018641751502182,Smooth,11660.249999999998,1.9700523182392207,Reasonably balanced
CB-1180,Molded Case,104,9318.0,89.59615384615384,0.0,0.09615384615384616,208.27884615384616,84,111.89,42.0,1,1.0,0.03039447429985818,Smooth,9398.76,0.9375402446877013,Reasonably balanced
CB-1181,Trip Unit,104,7950.0,76.4423076923077,0.0,0.009615384615384616,166.7596153846154,217,128.45,14.0,1,1.0,0.027782128871484506,Smooth,27873.649999999998,2.83874213836478,Reasonably balanced
CB-1182,Terminal Block,104,9992.0,96.07692307692308,0.0,0.07692307692307693,227.54807692307693,66,18.78,42.0,1,1.0,0.03086183919112872,Smooth,1239.48,0.6869495596477182,Reasonably balanced
CB-1183,Contact Assembly,104,8500.0,81.73076923076923,0.0,0.009615384615384616,180.67307692307693,40,83.89,21.0,1,1.0,0.030583141868512114,Smooth,3355.6,0.4894117647058824,Reasonably balanced
CB-1184,Molded Case,104,712.0,6.846153846153846,76.92307692307693,0.0673076923076923,32.70192307692308,47,115.46000000000001,42.0,1,4.333333333333333,0.3336384294912258,Intermittent,5426.620000000001,6.865168539325843,Overstocked / slow-moving
CB-1185,Trip Unit,104,7244.0,69.65384615384616,0.0,0.0,172.72115384615384,43,170.42000000000002,21.0,1,1.0,0.15035608211796062,Smooth,7328.06,0.6173384870237437,Reasonably balanced
CB-1186,Terminal Block,104,10355.0,99.5673076923077,0.0,0.0,212.05769230769232,251,105.1,7.0,1,1.0,0.032809786616635285,Smooth,26380.1,2.5209077740222114,Reasonably balanced
CB-1187,Contact Assembly,104,4611.0,44.76699029126213,0.9615384615384616,0.028846153846153848,111.90384615384616,65,169.46,14.0,1,1.0196078431372548,0.14554810587733474,Smooth,11014.9,1.451962697896335,Reasonably balanced
CB-1188,Molded Case,104,9528.0,91.61538461538461,0.0,0.04807692307692308,203.2403846153846,200,92.73,28.0,1,1.0,0.03496187118473916,Smooth,18546.0,2.18303946263644,Reasonably balanced
CB-1189,Trip Unit,104,10378.0,99.78846153846153,0.0,0.0673076923076923,242.01923076923077,47,23.66,42.0,1,1.0,0.03344649526748049,Smooth,1112.02,0.4709963384081712,Reasonably balanced
CB-1190,Terminal Block,104,4884.0,47.41747572815534,0.0,0.009615384615384616,105.8076923076923,164,51.86,21.0,1,1.0097087378640777,0.03476468986296996,Smooth,8505.039999999999,3.458640458640459,Reasonably balanced
CB-1191,Contact Assembly,104,12517.0,121.52427184466019,0.0,0.057692307692307696,265.4326923076923,149,110.95000000000002,28.0,1,1.0097087378640777,0.03247325109449775,Smooth,16531.550000000003,1.2260925141807142,Reasonably balanced
CB-1192,Molded Case,104,5258.0,50.55769230769231,0.0,0.019230769230769232,120.38461538461539,86,75.6,21.0,1,1.0,0.13802554270396855,Smooth,6501.599999999999,1.701027006466337,Reasonably balanced
CB-1193,Trip Unit,104,7189.0,69.79611650485437,0.0,0.08653846153846154,163.39423076923077,34,106.92,42.0,1,1.0097087378640777,0.030318456306824622,Smooth,3635.28,0.4871331200445125,Reasonably balanced
CB-1194,Terminal Block,104,12584.0,121.0,0.0,0.009615384615384616,263.24038461538464,424,8.9,14.0,1,1.0,0.029035952777500488,Smooth,3773.6000000000004,3.5041322314049586,Reasonably balanced
CB-1195,Contact Assembly,104,11113.0,106.85576923076923,0.0,0.038461538461538464,230.93269230769232,439,42.54,21.0,1,1.0,0.030781642851840894,Smooth,18675.06,4.108341581931072,Reasonably balanced
CB-1196,Molded Case,104,8996.0,86.5,0.0,0.038461538461538464,198.52884615384616,55,102.92,21.0,1,1.0,0.16358201589916652,Smooth,5660.6,0.6358381502890174,Reasonably balanced
CB-1197,Trip Unit,104,5413.0,52.04807692307692,0.0,0.038461538461538464,129.75,184,118.31,28.0,1,1.0,0.14425108945836515,Smooth,21769.04,3.535193053759468,Reasonably balanced
CB-1198,Terminal Block,104,12751.0,122.60576923076923,0.0,0.04807692307692308,274.7019230769231,288,142.27,28.0,1,1.0,0.035198114035487775,Smooth,40973.76,2.3489922359030664,Reasonably balanced
CB-1199,Contact Assembly,104,2470.0,23.75,0.9615384615384616,0.028846153846153848,61.50961538461539,36,113.61999999999999,14.0,1,1.0097087378640777,0.1558271730400433,Smooth,4090.3199999999997,1.5157894736842106,Reasonably balanced
CB-1200,Molded Case,104,9319.0,89.60576923076923,0.0,0.038461538461538464,199.97115384615384,360,93.51,21.0,1,1.0,0.03294568276470661,Smooth,33663.6,4.017598454769825,Reasonably balanced
