sku_id,week_start_date,demand_qty,on_hand_qty,unit_cost,lead_time_days,stockout_flag,_dupe_key
CB-1023,2024-09-30,0.0,33,103.45,28,0,False
CB-1023,2024-10-07,0.0,65,103.45,28,0,False
CB-1023,2024-10-14,0.0,65,103.45,28,0,False
CB-1023,2024-10-21,0.0,65,103.45,28,0,False
CB-1023,2024-10-28,0.0,65,103.45,28,0,False
CB-1023,2024-11-04,57.0,8,103.45,28,0,False
CB-1023,2024-11-11,0.0,8,103.45,28,0,False
CB-1023,2024-11-18,0.0,8,103.45,28,0,False
CB-1023,2024-11-25,0.0,8,103.45,28,0,False
CB-1023,2024-12-02,0.0,41,103.45,28,0,False
CB-1023,2024-12-09,0.0,73,103.45,28,0,False
CB-1023,2024-12-16,0.0,73,103.45,28,0,False
CB-1023,2024-12-23,42.0,31,103.45,28,0,False
CB-1023,2024-12-30,0.0,31,103.45,28,0,False
CB-1023,2025-01-06,0.0,31,103.45,28,0,False
CB-1023,2025-01-13,23.0,8,103.45,28,0,False
CB-1023,2025-01-20,0.0,41,103.45,28,0,False
CB-1023,2025-01-27,0.0,41,103.45,28,0,False
CB-1023,2025-02-03,16.0,25,103.45,28,0,False
CB-1023,2025-02-10,0.0,57,103.45,28,0,False
CB-1023,2025-02-17,43.0,14,103.45,28,0,False
CB-1023,2025-02-24,0.0,14,103.45,28,0,False
CB-1023,2025-03-03,0.0,14,103.45,28,0,False
CB-1023,2025-03-10,0.0,14,103.45,28,0,False
CB-1023,2025-03-17,7.0,40,103.45,28,0,False
CB-1023,2025-03-24,0.0,73,103.45,28,0,False
CB-1023,2025-03-31,0.0,73,103.45,28,0,False
CB-1023,2025-04-07,0.0,73,103.45,28,0,False
CB-1023,2025-04-14,48.0,25,103.45,28,0,False
CB-1023,2025-04-21,0.0,25,103.45,28,0,False
CB-1023,2025-04-28,0.0,25,103.45,28,0,False
CB-1023,2025-05-05,60.0,0,103.45,28,1,False
CB-1023,2025-05-12,50.0,0,103.45,28,1,False
CB-1023,2025-05-19,0.0,0,103.45,28,0,False
CB-1023,2025-05-26,0.0,0,103.45,28,0,False
CB-1023,2025-06-02,0.0,33,103.45,28,0,False
CB-1023,2025-06-09,0.0,65,103.45,28,0,False
CB-1023,2025-06-16,5.0,60,103.45,28,0,False
CB-1023,2025-06-23,0.0,60,103.45,28,0,False
CB-1023,2025-06-30,0.0,60,103.45,28,0,False
CB-1023,2025-07-07,15.0,45,103.45,28,0,False
CB-1023,2025-07-14,0.0,45,103.45,28,0,False
CB-1023,2025-07-21,8.0,37,103.45,28,0,False
CB-1023,2025-07-28,0.0,37,103.45,28,0,False
CB-1023,2025-08-04,0.0,70,103.45,28,0,False
CB-1023,2025-08-11,0.0,70,103.45,28,0,False
CB-1023,2025-08-18,0.0,70,103.45,28,0,False
CB-1023,2025-08-25,44.0,26,103.45,28,0,False
CB-1023,2025-09-01,0.0,26,103.45,28,0,False
CB-1023,2025-09-08,0.0,26,103.45,28,0,False
CB-1023,2025-09-15,15.0,11,103.45,28,0,False
CB-1023,2025-09-22,38.0,5,103.45,28,0,False
CB-1023,2025-09-29,0.0,5,103.45,28,0,False
CB-1023,2025-10-06,0.0,5,103.45,28,0,False
CB-1023,2025-10-13,0.0,38,103.45,28,0,False
CB-1023,2025-10-20,0.0,70,103.45,28,0,False
CB-1023,2025-10-27,0.0,70,103.45,28,0,False
CB-1023,2025-11-03,53.0,17,103.45,28,0,False
CB-1023,2025-11-10,0.0,17,103.45,28,0,False
CB-1023,2025-11-17,33.0,0,103.45,28,1,False
CB-1023,2025-11-24,0.0,0,103.45,28,0,False
CB-1023,2025-12-01,0.0,33,103.45,28,0,False
CB-1023,2025-12-08,0.0,33,103.45,28,0,False
CB-1023,2025-12-15,8.0,57,103.45,28,0,False
CB-1023,2025-12-22,45.0,12,103.45,28,0,False
CB-1024,2024-01-01,55.0,116,22.83,21,0,False
CB-1024,2024-01-08,50.0,66,22.83,21,0,False
CB-1024,2024-01-15,54.0,12,22.83,21,0,False
CB-1024,2024-01-22,53.0,192,22.83,21,0,False
CB-1024,2024-01-29,52.0,140,22.83,21,0,False
CB-1024,2024-02-05,61.0,79,22.83,21,0,False
CB-1024,2024-02-12,62.0,17,22.83,21,0,False
CB-1024,2024-02-19,66.0,184,22.83,21,0,False
CB-1024,2024-02-26,66.0,118,22.83,21,0,False
CB-1024,2024-03-04,66.0,52,22.83,21,0,False
CB-1024,2024-03-11,68.0,0,22.83,21,1,False
CB-1024,2024-03-18,65.0,168,22.83,21,0,False
CB-1024,2024-03-25,68.0,100,22.83,21,0,False
CB-1024,2024-04-01,63.0,37,22.83,21,0,False
CB-1024,2024-04-08,68.0,202,22.83,21,0,False
CB-1024,2024-04-15,70.0,132,22.83,21,0,False
CB-1024,2024-04-22,62.0,70,22.83,21,0,False
CB-1024,2024-04-29,66.0,4,22.83,21,0,False
CB-1024,2024-05-06,62.0,175,22.83,21,0,False
CB-1024,2024-05-13,61.0,114,22.83,21,0,False
CB-1024,2024-05-20,57.0,57,22.83,21,0,False
CB-1024,2024-05-27,68.0,221,22.83,21,0,False
CB-1024,2024-06-03,66.0,155,22.83,21,0,False
CB-1024,2024-06-10,62.0,93,22.83,21,0,False
CB-1024,2024-06-17,67.0,26,22.83,21,0,False
CB-1024,2024-06-24,55.0,204,22.83,21,0,False
CB-1024,2024-07-01,68.0,136,22.83,21,0,False
CB-1024,2024-07-08,52.0,84,22.83,21,0,False
CB-1024,2024-07-15,53.0,31,22.83,21,0,False
CB-1024,2024-07-22,49.0,215,22.83,21,0,False
CB-1024,2024-07-29,50.0,165,22.83,21,0,False
CB-1024,2024-08-05,51.0,114,22.83,21,0,False
CB-1024,2024-08-12,46.0,68,22.83,21,0,False
CB-1024,2024-08-19,52.0,249,22.83,21,0,False
CB-1024,2024-08-26,45.0,204,22.83,21,0,False
CB-1024,2024-09-02,45.0,159,22.83,21,0,False
CB-1024,2024-09-09,40.0,119,22.83,21,0,False
CB-1024,2024-09-16,44.0,75,22.83,21,0,False
CB-1024,2024-09-23,42.0,266,22.83,21,0,False
CB-1024,2024-09-30,40.0,226,22.83,21,0,False
CB-1024,2024-10-07,40.0,186,22.83,21,0,False
CB-1024,2024-10-14,52.0,134,22.83,21,0,False
CB-1024,2024-10-21,43.0,91,22.83,21,0,False
CB-1024,2024-10-28,39.0,52,22.83,21,0,False
CB-1024,2024-11-04,43.0,242,22.83,21,0,False
CB-1024,2024-11-11,46.0,196,22.83,21,0,False
CB-1024,2024-11-18,50.0,146,22.83,21,0,False
CB-1024,2024-11-25,52.0,94,22.83,21,0,False
CB-1024,2024-12-02,54.0,40,22.83,21,0,False
CB-1024,2024-12-09,50.0,222,22.83,21,0,False
CB-1024,2024-12-16,56.0,166,22.83,21,0,False
CB-1024,2024-12-23,52.0,114,22.83,21,0,False
CB-1024,2024-12-30,55.0,59,22.83,21,0,False
CB-1024,2025-01-06,56.0,236,22.83,21,0,False
CB-1024,2025-01-13,56.0,180,22.83,21,0,False
CB-1024,2025-01-20,69.0,111,22.83,21,0,False
CB-1024,2025-01-27,69.0,42,22.83,21,0,False
CB-1024,2025-02-03,72.0,203,22.83,21,0,False
CB-1024,2025-02-10,69.0,134,22.83,21,0,False
CB-1024,2025-02-17,74.0,60,22.83,21,0,False
CB-1024,2025-02-24,61.0,0,22.83,21,1,False
CB-1024,2025-03-03,77.0,156,22.83,21,0,False
CB-1024,2025-03-10,74.0,82,22.83,21,0,False
CB-1024,2025-03-17,78.0,4,22.83,21,0,False
CB-1024,2025-03-24,77.0,160,22.83,21,0,False
CB-1024,2025-03-31,69.0,91,22.83,21,0,False
CB-1024,2025-04-07,66.0,25,22.83,21,0,False
CB-1024,2025-04-14,70.0,188,22.83,21,0,False
CB-1024,2025-04-21,78.0,110,22.83,21,0,False
CB-1024,2025-04-28,78.0,32,22.83,21,0,False
CB-1024,2025-05-05,65.0,0,22.83,21,1,False
CB-1024,2025-05-12,66.0,167,22.83,21,0,False
CB-1024,2025-05-19,67.0,100,22.83,21,0,False
CB-1024,2025-05-26,68.0,32,22.83,21,0,False
CB-1024,2025-06-02,61.0,204,22.83,21,0,False
CB-1024,2025-06-09,59.0,145,22.83,21,0,False
CB-1024,2025-06-16,61.0,84,22.83,21,0,False
CB-1024,2025-06-23,64.0,20,22.83,21,0,False
CB-1024,2025-06-30,56.0,197,22.83,21,0,False
CB-1024,2025-07-07,59.0,138,22.83,21,0,False
CB-1024,2025-07-14,63.0,75,22.83,21,0,False
CB-1024,2025-07-21,51.0,24,22.83,21,0,False
CB-1024,2025-07-28,54.0,202,22.83,21,0,False
CB-1024,2025-08-04,58.0,144,22.83,21,0,False
CB-1024,2025-08-11,50.0,94,22.83,21,0,False
CB-1024,2025-08-18,48.0,46,22.83,21,0,False
CB-1024,2025-08-25,54.0,225,22.83,21,0,False
CB-1024,2025-09-01,48.0,177,22.83,21,0,False
CB-1024,2025-09-08,52.0,125,22.83,21,0,False
CB-1024,2025-09-15,49.0,76,22.83,21,0,False
CB-1024,2025-09-22,46.0,263,22.83,21,0,False
CB-1024,2025-09-29,49.0,214,22.83,21,0,False
CB-1024,2025-10-06,49.0,165,22.83,21,0,False
CB-1024,2025-10-13,52.0,113,22.83,21,0,False
CB-1024,2025-10-20,47.0,66,22.83,21,0,False
CB-1024,2025-10-27,50.0,249,22.83,21,0,False
CB-1024,2025-11-03,50.0,199,22.83,21,0,False
CB-1024,2025-11-10,55.0,144,22.83,21,0,False
CB-1024,2025-11-17,49.0,95,22.83,21,0,False
CB-1024,2025-11-24,60.0,35,22.83,21,0,False
CB-1024,2025-12-01,59.0,209,22.83,21,0,False
CB-1024,2025-12-08,53.0,156,22.83,21,0,False
CB-1024,2025-12-15,67.0,89,22.83,21,0,False
CB-1024,2025-12-22,74.0,15,22.83,21,0,False
CB-1025,2024-01-01,80.0,141,102.83,28,0,False
CB-1025,2024-01-08,34.0,107,102.83,28,0,False
CB-1025,2024-01-15,29.0,78,102.83,28,0,False
CB-1025,2024-01-22,93.0,0,102.83,28,1,False
CB-1025,2024-01-29,70.0,285,102.83,28,0,False
CB-1025,2024-02-05,61.0,224,102.83,28,0,False
CB-1025,2024-02-12,90.0,134,102.83,28,0,False
CB-1025,2024-02-19,114.0,375,102.83,28,0,False
CB-1025,2024-02-26,47.0,328,102.83,28,0,False
CB-1025,2024-03-04,82.0,246,102.83,28,0,False
CB-1025,2024-03-11,151.0,95,102.83,28,0,False
CB-1025,2024-03-18,62.0,388,102.83,28,0,False
CB-1025,2024-03-25,131.0,257,102.83,28,0,False
CB-1025,2024-04-01,84.0,173,102.83,28,0,False
CB-1025,2024-04-08,120.0,53,102.83,28,0,False
CB-1025,2024-04-15,139.0,0,102.83,28,1,False
CB-1025,2024-04-22,126.0,229,102.83,28,0,False
CB-1025,2024-04-29,131.0,98,102.83,28,0,False
CB-1025,2024-05-06,59.0,39,102.83,28,0,False
CB-1025,2024-05-13,135.0,259,102.83,28,0,False
CB-1025,2024-05-20,67.0,192,102.83,28,0,False
CB-1025,2024-05-27,102.0,90,102.83,28,0,False
CB-1025,2024-06-03,100.0,0,102.83,28,1,False
CB-1025,2024-06-10,105.0,250,102.83,28,0,False
CB-1025,2024-06-17,98.0,152,102.83,28,0,False
CB-1025,2024-06-24,60.0,92,102.83,28,0,False
CB-1025,2024-07-01,44.0,403,102.83,28,0,False
CB-1025,2024-07-08,105.0,298,102.83,28,0,False
CB-1025,2024-07-15,84.0,214,102.83,28,0,False
CB-1025,2024-07-22,107.0,107,102.83,28,0,False
CB-1025,2024-07-29,73.0,34,102.83,28,0,False
CB-1025,2024-08-05,37.0,352,102.83,28,0,False
CB-1025,2024-08-12,94.0,258,102.83,28,0,False
CB-1025,2024-08-19,60.0,198,102.83,28,0,False
CB-1025,2024-08-26,75.0,123,102.83,28,0,False
CB-1025,2024-09-02,51.0,427,102.83,28,0,False
CB-1025,2024-09-09,103.0,324,102.83,28,0,False
CB-1025,2024-09-16,45.0,279,102.83,28,0,False
CB-1025,2024-09-23,57.0,222,102.83,28,0,False
CB-1025,2024-09-30,67.0,155,102.83,28,0,False
CB-1025,2024-10-07,40.0,470,102.83,28,0,False
CB-1025,2024-10-14,73.0,397,102.83,28,0,False
CB-1025,2024-10-21,103.0,294,102.83,28,0,False
CB-1025,2024-10-28,56.0,238,102.83,28,0,False
CB-1025,2024-11-04,78.0,160,102.83,28,0,False
CB-1025,2024-11-11,3.0,157,102.83,28,0,False
CB-1025,2024-11-18,72.0,440,102.83,28,0,False
CB-1025,2024-11-25,67.0,373,102.83,28,0,False
CB-1025,2024-12-02,55.0,318,102.83,28,0,False
CB-1025,2024-12-09,110.0,208,102.83,28,0,False
CB-1025,2024-12-16,73.0,135,102.83,28,0,False
CB-1025,2024-12-23,80.0,410,102.83,28,0,False
CB-1025,2024-12-30,76.0,334,102.83,28,0,False
CB-1025,2025-01-06,30.0,304,102.83,28,0,False
CB-1025,2025-01-13,57.0,247,102.83,28,0,False
CB-1025,2025-01-20,129.0,118,102.83,28,0,False
CB-1025,2025-01-27,26.0,447,102.83,28,0,False
CB-1025,2025-02-03,74.0,373,102.83,28,0,False
CB-1025,2025-02-10,90.0,283,102.83,28,0,False
CB-1025,2025-02-17,171.0,112,102.83,28,0,False
CB-1025,2025-02-24,137.0,0,102.83,28,1,False
CB-1025,2025-03-03,88.0,267,102.83,28,0,False
CB-1025,2025-03-10,162.0,105,102.83,28,0,False
CB-1025,2025-03-17,83.0,22,102.83,28,0,False
CB-1025,2025-03-24,153.0,224,102.83,28,0,False
CB-1025,2025-03-31,59.0,165,102.83,28,0,False
CB-1025,2025-04-07,156.0,9,102.83,28,0,False
CB-1025,2025-04-14,97.0,267,102.83,28,0,False
CB-1025,2025-04-21,72.0,195,102.83,28,0,False
CB-1025,2025-04-28,103.0,92,102.83,28,0,False
CB-1025,2025-05-05,121.0,326,102.83,28,0,False
CB-1025,2025-05-12,90.0,236,102.83,28,0,False
CB-1025,2025-05-19,128.0,108,102.83,28,0,False
CB-1025,2025-05-26,84.0,24,102.83,28,0,False
CB-1025,2025-06-02,,253,102.83,28,0,False
CB-1025,2025-06-09,116.0,137,102.83,28,0,False
CB-1025,2025-06-16,96.0,41,102.83,28,0,False
CB-1025,2025-06-23,81.0,315,102.83,28,0,False
CB-1025,2025-06-30,98.0,217,102.83,28,0,False
CB-1025,2025-07-07,108.0,109,102.83,28,0,False
CB-1025,2025-07-14,151.0,0,102.83,28,1,False
CB-1025,2025-07-21,114.0,241,102.83,28,0,False
CB-1025,2025-07-28,111.0,130,102.83,28,0,False
CB-1025,2025-08-04,168.0,0,102.83,28,1,False
CB-1025,2025-08-11,93.0,262,102.83,28,0,False
CB-1025,2025-08-18,90.0,172,102.83,28,0,False
CB-1025,2025-08-25,94.0,78,102.83,28,0,False
CB-1025,2025-09-01,48.0,385,102.83,28,0,False
CB-1025,2025-09-08,62.0,323,102.83,28,0,False
CB-1025,2025-09-15,59.0,264,102.83,28,0,False
CB-1025,2025-09-22,88.0,176,102.83,28,0,False
CB-1025,2025-09-29,67.0,464,102.83,28,0,False
CB-1025,2025-10-06,76.0,388,102.83,28,0,False
CB-1025,2025-10-13,100.0,288,102.83,28,0,False
CB-1025,2025-10-20,96.0,192,102.83,28,0,False
CB-1025,2025-10-27,71.0,121,102.83,28,0,False
CB-1025,2025-11-03,59.0,62,102.83,28,0,False
CB-1025,2025-11-10,110.0,307,102.83,28,0,False
CB-1025,2025-11-17,103.0,204,102.83,28,0,False
CB-1025,2025-11-24,37.0,167,102.83,28,0,False
CB-1025,2025-12-01,77.0,90,102.83,28,0,False
CB-1025,2025-12-08,94.0,351,102.83,28,0,False
CB-1025,2025-12-15,117.0,234,102.83,28,0,False
CB-1025,2025-12-22,125.0,109,102.83,28,0,False
CB-1026,2024-01-01,0.0,54,115.16,21,0,False
CB-1026,2024-01-08,0.0,54,115.16,21,0,False
CB-1026,2024-01-15,0.0,54,115.16,21,0,False
CB-1026,2024-01-22,33.0,21,115.16,21,0,False
CB-1026,2024-01-29,41.0,0,115.16,21,1,False
CB-1026,2024-02-05,33.0,0,115.16,21,1,False
CB-1026,2024-02-12,21.0,15,115.16,21,0,False
CB-1026,2024-02-19,39.0,13,115.16,21,0,False
CB-1026,2024-02-26,0.0,13,115.16,21,0,False
CB-1026,2024-03-04,52.0,0,115.16,21,1,False
CB-1026,2024-03-11,0.0,36,115.16,21,0,False
CB-1026,2024-03-18,0.0,36,115.16,21,0,False
CB-1026,2024-03-25,0.0,73,115.16,21,0,False
CB-1026,2024-04-01,0.0,73,115.16,21,0,False
CB-1026,2024-04-08,34.0,39,115.16,21,0,False
CB-1026,2024-04-15,53.0,0,115.16,21,1,False
CB-1026,2024-04-22,0.0,0,115.16,21,0,False
CB-1026,2024-04-29,0.0,36,115.16,21,0,False
CB-1026,2024-05-06,0.0,73,115.16,21,0,False
CB-1026,2024-05-13,0.0,73,115.16,21,0,False
CB-1026,2024-05-20,0.0,73,115.16,21,0,False
CB-1026,2024-05-27,9.0,64,115.16,21,0,False
CB-1026,2024-06-03,0.0,64,115.16,21,0,False
CB-1026,2024-06-10,23.0,41,115.16,21,0,False
CB-1026,2024-06-17,38.0,3,115.16,21,0,False
CB-1026,2024-06-24,15.0,0,115.16,21,1,False
CB-1026,2024-07-01,25.0,11,115.16,21,0,False
CB-1026,2024-07-08,0.0,48,115.16,21,0,False
CB-1026,2024-07-15,0.0,48,115.16,21,0,False
CB-1026,2024-07-22,0.0,48,115.16,21,0,False
CB-1026,2024-07-29,0.0,48,115.16,21,0,False
CB-1026,2024-08-05,50.0,0,115.16,21,1,False
CB-1026,2024-08-12,0.0,0,115.16,21,0,False
CB-1026,2024-08-19,0.0,0,115.16,21,0,False
CB-1026,2024-08-26,7.0,29,115.16,21,0,False
CB-1026,2024-09-02,0.0,66,115.16,21,0,False
CB-1026,2024-09-09,0.0,66,115.16,21,0,False
CB-1026,2024-09-16,0.0,66,115.16,21,0,False
CB-1026,2024-09-23,0.0,66,115.16,21,0,False
CB-1026,2024-09-30,49.0,17,115.16,21,0,False
CB-1026,2024-10-07,0.0,17,115.16,21,0,False
CB-1026,2024-10-14,0.0,17,115.16,21,0,False
CB-1026,2024-10-21,21.0,32,115.16,21,0,False
CB-1026,2024-10-28,0.0,32,115.16,21,0,False
CB-1026,2024-11-04,0.0,32,115.16,21,0,False
CB-1026,2024-11-11,0.0,69,115.16,21,0,False
CB-1026,2024-11-18,22.0,47,115.16,21,0,False
CB-1026,2024-11-25,0.0,47,115.16,21,0,False
CB-1026,2024-12-02,0.0,47,115.16,21,0,False
CB-1026,2024-12-09,0.0,47,115.16,21,0,False
CB-1026,2024-12-16,0.0,47,115.16,21,0,False
CB-1026,2024-12-23,0.0,47,115.16,21,0,False
CB-1026,2024-12-30,0.0,47,115.16,21,0,False
CB-1026,2025-01-06,0.0,47,115.16,21,0,False
CB-1026,2025-01-13,0.0,47,115.16,21,0,False
CB-1026,2025-01-20,0.0,47,115.16,21,0,False
CB-1026,2025-01-27,0.0,47,115.16,21,0,False
CB-1026,2025-02-03,0.0,47,115.16,21,0,False
CB-1026,2025-02-10,0.0,47,115.16,21,0,False
CB-1026,2025-02-17,0.0,47,115.16,21,0,False
CB-1026,2025-02-24,0.0,47,115.16,21,0,False
CB-1026,2025-03-03,0.0,47,115.16,21,0,False
CB-1026,2025-03-10,0.0,47,115.16,21,0,False
CB-1026,2025-03-17,0.0,47,115.16,21,0,False
CB-1026,2025-03-24,0.0,47,115.16,21,0,False
CB-1026,2025-03-31,0.0,47,115.16,21,0,False
CB-1026,2025-04-07,32.0,15,115.16,21,0,False
CB-1026,2025-04-14,0.0,15,115.16,21,0,False
CB-1026,2025-04-21,52.0,0,115.16,21,1,False
CB-1026,2025-04-28,0.0,36,115.16,21,0,False
CB-1026,2025-05-05,50.0,0,115.16,21,1,False
CB-1026,2025-05-12,0.0,36,115.16,21,0,False
CB-1026,2025-05-19,0.0,36,115.16,21,0,False
CB-1026,2025-05-26,0.0,73,115.16,21,0,False
CB-1026,2025-06-02,0.0,73,115.16,21,0,False
CB-1026,2025-06-09,0.0,73,115.16,21,0,False
CB-1026,2025-06-16,0.0,73,115.16,21,0,False
CB-1026,2025-06-23,40.0,33,115.16,21,0,False
CB-1026,2025-06-30,0.0,33,115.16,21,0,False
CB-1026,2025-07-07,0.0,33,115.16,21,0,False
CB-1026,2025-07-14,0.0,69,115.16,21,0,False
CB-1026,2025-07-21,0.0,69,115.16,21,0,False
CB-1026,2025-07-28,0.0,69,115.16,21,0,False
CB-1026,2025-08-04,58.0,11,115.16,21,0,False
CB-1026,2025-08-11,0.0,11,115.16,21,0,False
CB-1026,2025-08-18,0.0,11,115.16,21,0,False
CB-1026,2025-08-25,0.0,48,115.16,21,0,False
CB-1026,2025-09-01,0.0,48,115.16,21,0,False
CB-1026,2025-09-08,0.0,48,115.16,21,0,False
CB-1026,2025-09-15,0.0,48,115.16,21,0,False
CB-1026,2025-09-22,35.0,13,115.16,21,0,False
CB-1026,2025-09-29,0.0,13,115.16,21,0,False
CB-1026,2025-10-06,0.0,13,115.16,21,0,False
CB-1026,2025-10-13,0.0,49,115.16,21,0,False
CB-1026,2025-10-20,26.0,23,115.16,21,0,False
CB-1026,2025-10-27,0.0,23,115.16,21,0,False
CB-1026,2025-11-03,0.0,23,115.16,21,0,False
CB-1026,2025-11-10,13.0,47,115.16,21,0,False
CB-1026,2025-11-17,0.0,47,115.16,21,0,False
CB-1026,2025-11-24,0.0,47,115.16,21,0,False
CB-1026,2025-12-01,6.0,41,115.16,21,0,False
CB-1026,2025-12-08,0.0,41,115.16,21,0,False
CB-1026,2025-12-15,44.0,0,115.16,21,1,False
CB-1026,2025-12-22,0.0,36,115.16,21,0,False
CB-1027,2024-01-01,60.0,46,56.45,7,0,False
CB-1027,2024-01-08,38.0,263,56.45,7,0,False
CB-1027,2024-01-15,54.0,209,56.45,7,0,False
CB-1027,2024-01-22,77.0,132,56.45,7,0,False
CB-1027,2024-01-29,65.0,67,56.45,7,0,False
CB-1027,2024-02-05,32.0,289,56.45,7,0,False
CB-1027,2024-02-12,35.0,254,56.45,7,0,False
CB-1027,2024-02-19,35.0,219,56.45,7,0,False
CB-1027,2024-02-26,80.0,139,56.45,7,0,False
CB-1027,2024-03-04,119.0,20,56.45,7,0,False
CB-1027,2024-03-11,104.0,171,56.45,7,0,False
CB-1027,2024-03-18,24.0,147,56.45,7,0,False
CB-1027,2024-03-25,107.0,40,56.45,7,0,False
CB-1027,2024-04-01,95.0,199,56.45,7,0,False
CB-1027,2024-04-08,33.0,166,56.45,7,0,False
CB-1027,2024-04-15,64.0,102,56.45,7,0,False
CB-1027,2024-04-22,99.0,3,56.45,7,0,False
CB-1027,2024-04-29,84.0,174,56.45,7,0,False
CB-1027,2024-05-06,38.0,136,56.45,7,0,False
CB-1027,2024-05-13,84.0,52,56.45,7,0,False
CB-1027,2024-05-20,17.0,289,56.45,7,0,False
CB-1027,2024-05-27,62.0,227,56.45,7,0,False
CB-1027,2024-06-03,91.0,136,56.45,7,0,False
CB-1027,2024-06-10,64.0,72,56.45,7,0,False
CB-1027,2024-06-17,51.0,276,56.45,7,0,False
CB-1027,2024-06-24,80.0,196,56.45,7,0,False
CB-1027,2024-07-01,79.0,117,56.45,7,0,False
CB-1027,2024-07-08,84.0,33,56.45,7,0,False
CB-1027,2024-07-15,73.0,214,56.45,7,0,False
CB-1027,2024-07-22,75.0,139,56.45,7,0,False
CB-1027,2024-07-29,66.0,73,56.45,7,0,False
CB-1027,2024-08-05,56.0,272,56.45,7,0,False
CB-1027,2024-08-12,52.0,220,56.45,7,0,False
CB-1027,2024-08-19,45.0,175,56.45,7,0,False
CB-1027,2024-08-26,28.0,147,56.45,7,0,False
CB-1027,2024-09-02,31.0,116,56.45,7,0,False
CB-1027,2024-09-09,42.0,74,56.45,7,0,False
CB-1027,2024-09-16,50.0,278,56.45,7,0,False
CB-1027,2024-09-23,69.0,209,56.45,7,0,False
CB-1027,2024-09-30,45.0,164,56.45,7,0,False
CB-1027,2024-10-07,62.0,102,56.45,7,0,False
CB-1027,2024-10-14,64.0,38,56.45,7,0,False
CB-1027,2024-10-21,43.0,250,56.45,7,0,False
CB-1027,2024-10-28,58.0,192,56.45,7,0,False
CB-1027,2024-11-04,45.0,147,56.45,7,0,False
CB-1027,2024-11-11,73.0,74,56.45,7,0,False
CB-1027,2024-11-18,63.0,265,56.45,7,0,False
CB-1027,2024-11-25,31.0,234,56.45,7,0,False
CB-1027,2024-12-02,58.0,176,56.45,7,0,False
CB-1027,2024-12-09,90.0,86,56.45,7,0,False
CB-1027,2024-12-16,55.0,31,56.45,7,0,False
CB-1027,2024-12-23,70.0,216,56.45,7,0,False
CB-1027,2024-12-30,75.0,141,56.45,7,0,False
CB-1027,2025-01-06,41.0,100,56.45,7,0,False
CB-1027,2025-01-13,79.0,21,56.45,7,0,False
CB-1027,2025-01-20,35.0,240,56.45,7,0,False
CB-1027,2025-01-27,55.0,185,56.45,7,0,False
CB-1027,2025-02-03,100.0,85,56.45,7,0,False
CB-1027,2025-02-10,83.0,257,56.45,7,0,False
CB-1027,2025-02-17,68.0,189,56.45,7,0,False
CB-1027,2025-02-24,89.0,100,56.45,7,0,False
CB-1027,2025-03-03,77.0,23,56.45,7,0,False
CB-1027,2025-03-10,79.0,198,56.45,7,0,False
CB-1027,2025-03-17,98.0,100,56.45,7,0,False
CB-1027,2025-03-24,60.0,40,56.45,7,0,False
CB-1027,2025-03-31,82.0,213,56.45,7,0,False
CB-1027,2025-04-07,72.0,141,56.45,7,0,False
CB-1027,2025-04-14,36.0,105,56.45,7,0,False
CB-1027,2025-04-21,54.0,51,56.45,7,0,False
CB-1027,2025-04-28,123.0,182,56.45,7,0,False
CB-1027,2025-05-05,89.0,93,56.45,7,0,False
CB-1027,2025-05-12,42.0,51,56.45,7,0,False
CB-1027,2025-05-19,35.0,271,56.45,7,0,False
CB-1027,2025-05-26,72.0,199,56.45,7,0,False
CB-1027,2025-06-02,114.0,85,56.45,7,0,False
CB-1027,2025-06-09,67.0,272,56.45,7,0,False
CB-1027,2025-06-16,102.0,170,56.45,7,0,False
CB-1027,2025-06-23,77.0,93,56.45,7,0,False
CB-1027,2025-06-30,77.0,16,56.45,7,0,False
CB-1027,2025-07-07,34.0,237,56.45,7,0,False
CB-1027,2025-07-14,83.0,154,56.45,7,0,False
CB-1027,2025-07-21,54.0,100,56.45,7,0,False
CB-1027,2025-07-28,77.0,23,56.45,7,0,False
CB-1027,2025-08-04,41.0,236,56.45,7,0,False
CB-1027,2025-08-11,60.0,176,56.45,7,0,False
CB-1027,2025-08-18,61.0,115,56.45,7,0,False
CB-1027,2025-08-25,51.0,64,56.45,7,0,False
CB-1027,2025-09-01,60.0,259,56.45,7,0,False
CB-1027,2025-09-08,47.0,212,56.45,7,0,False
CB-1027,2025-09-15,40.0,172,56.45,7,0,False
CB-1027,2025-09-22,80.0,92,56.45,7,0,False
CB-1027,2025-09-29,70.0,22,56.45,7,0,False
CB-1027,2025-10-06,38.0,238,56.45,7,0,False
CB-1027,2025-10-13,62.0,176,56.45,7,0,False
CB-1027,2025-10-20,39.0,137,56.45,7,0,False
CB-1027,2025-10-27,31.0,106,56.45,7,0,False
CB-1027,2025-11-03,74.0,32,56.45,7,0,False
CB-1027,2025-11-10,23.0,264,56.45,7,0,False
CB-1027,2025-11-17,76.0,188,56.45,7,0,False
CB-1027,2025-11-24,54.0,134,56.45,7,0,False
CB-1027,2025-12-01,57.0,77,56.45,7,0,False
CB-1027,2025-12-08,72.0,259,56.45,7,0,False
CB-1027,2025-12-15,79.0,180,56.45,7,0,False
CB-1027,2025-12-22,48.0,132,56.45,7,0,False
