sku_id,week_start_date,future_4wk_avg_demand
CB-1031,2024-07-15,47.2
CB-1031,2024-07-22,48.8
CB-1031,2024-07-29,50.8
CB-1031,2024-08-05,50.0
CB-1031,2024-08-12,49.2
CB-1031,2024-08-19,45.0
CB-1031,2024-08-26,41.5
CB-1031,2024-09-02,40.8
CB-1031,2024-09-09,40.5
CB-1031,2024-09-16,42.0
CB-1031,2024-09-23,42.2
CB-1031,2024-09-30,42.8
CB-1031,2024-10-07,43.2
CB-1031,2024-10-14,42.5
CB-1031,2024-10-21,43.2
CB-1031,2024-10-28,43.8
CB-1031,2024-11-04,45.8
CB-1031,2024-11-11,48.5
CB-1031,2024-11-18,47.8
CB-1031,2024-11-25,47.5
CB-1031,2024-12-02,47.5
CB-1031,2024-12-09,47.2
CB-1031,2024-12-16,51.2
CB-1031,2024-12-23,55.0
CB-1031,2024-12-30,58.8
CB-1031,2025-01-06,62.2
CB-1031,2025-01-13,63.5
CB-1031,2025-01-20,66.5
CB-1031,2025-01-27,67.8
CB-1031,2025-02-03,69.0
CB-1031,2025-02-10,72.5
CB-1031,2025-02-17,72.5
CB-1031,2025-02-24,72.8
CB-1031,2025-03-03,72.8
CB-1031,2025-03-10,72.5
CB-1031,2025-03-17,75.0
CB-1031,2025-03-24,76.0
CB-1031,2025-03-31,79.5
CB-1031,2025-04-07,75.8
CB-1031,2025-04-14,73.8
CB-1031,2025-04-21,73.5
CB-1031,2025-04-28,70.0
CB-1031,2025-05-05,75.8
CB-1031,2025-05-12,75.0
CB-1031,2025-05-19,73.2
CB-1031,2025-05-26,73.0
CB-1031,2025-06-02,65.5
CB-1031,2025-06-09,63.0
CB-1031,2025-06-16,63.2
CB-1031,2025-06-23,61.0
CB-1031,2025-06-30,61.0
CB-1031,2025-07-07,61.8
CB-1031,2025-07-14,60.5
CB-1031,2025-07-21,60.0
CB-1031,2025-07-28,59.0
CB-1031,2025-08-04,55.8
CB-1031,2025-08-11,52.0
CB-1031,2025-08-18,49.2
CB-1031,2025-08-25,47.5
CB-1031,2025-09-01,46.2
CB-1031,2025-09-08,45.2
CB-1031,2025-09-15,44.2
CB-1031,2025-09-22,45.0
CB-1031,2025-09-29,45.8
CB-1031,2025-10-06,48.5
CB-1031,2025-10-13,49.5
CB-1031,2025-10-20,50.2
CB-1031,2025-10-27,51.0
CB-1031,2025-11-03,50.0
CB-1031,2025-11-10,52.8
CB-1031,2025-11-17,54.8
CB-1031,2025-11-24,56.2
CB-1031,2025-12-01,58.0
CB-1031,2025-12-08,58.5
CB-1031,2025-12-15,57.8
CB-1031,2025-12-22,57.7
CB-1032,2024-01-01,56.0
CB-1032,2024-01-08,63.5
CB-1032,2024-01-15,54.0
CB-1032,2024-01-22,55.0
CB-1032,2024-01-29,49.8
CB-1032,2024-02-05,44.5
CB-1032,2024-02-12,46.5
CB-1032,2024-02-19,49.5
CB-1032,2024-02-26,52.0
CB-1032,2024-03-04,59.8
CB-1032,2024-03-11,62.8
CB-1032,2024-03-18,57.0
CB-1032,2024-03-25,54.2
CB-1032,2024-04-01,50.5
CB-1032,2024-04-08,56.8
CB-1032,2024-04-15,61.5
CB-1032,2024-04-22,79.8
CB-1032,2024-04-29,85.5
CB-1032,2024-05-06,78.5
CB-1032,2024-05-13,74.8
CB-1032,2024-05-20,64.5
CB-1032,2024-05-27,52.0
CB-1032,2024-06-03,58.0
CB-1032,2024-06-10,60.2
CB-1032,2024-06-17,57.8
CB-1032,2024-06-24,63.5
CB-1032,2024-07-01,64.0
CB-1032,2024-07-08,61.5
CB-1032,2024-07-15,58.5
CB-1032,2024-07-22,60.0
CB-1032,2024-07-29,55.0
CB-1032,2024-08-05,52.0
CB-1032,2024-08-12,51.2
CB-1032,2024-08-19,45.0
CB-1032,2024-08-26,41.8
CB-1032,2024-09-02,37.5
CB-1032,2024-09-09,31.8
CB-1032,2024-09-16,27.8
CB-1032,2024-09-23,23.0
CB-1032,2024-09-30,25.2
CB-1032,2024-10-07,32.8
CB-1032,2024-10-14,35.2
CB-1032,2024-10-21,39.5
CB-1032,2024-10-28,38.0
CB-1032,2024-11-04,35.0
CB-1032,2024-11-11,39.0
CB-1032,2024-11-18,41.8
CB-1032,2024-11-25,44.5
CB-1032,2024-12-02,48.2
CB-1032,2024-12-09,57.0
CB-1032,2024-12-16,56.2
CB-1032,2024-12-23,57.5
CB-1032,2024-12-30,57.8
CB-1032,2025-01-06,50.2
CB-1032,2025-01-13,51.2
CB-1032,2025-01-20,56.0
CB-1032,2025-01-27,50.5
CB-1032,2025-02-03,46.5
CB-1032,2025-02-10,48.0
CB-1032,2025-02-17,48.5
CB-1032,2025-02-24,54.2
CB-1032,2025-03-03,59.5
CB-1032,2025-03-10,61.5
CB-1032,2025-03-17,68.5
CB-1032,2025-03-24,71.8
CB-1032,2025-03-31,75.5
CB-1032,2025-04-07,72.0
CB-1032,2025-04-14,70.2
CB-1032,2025-04-21,72.8
CB-1032,2025-04-28,75.0
CB-1032,2025-05-05,81.8
CB-1032,2025-05-12,80.8
CB-1032,2025-05-19,77.0
CB-1032,2025-05-26,72.2
CB-1032,2025-06-02,72.5
CB-1032,2025-06-09,64.5
CB-1032,2025-06-16,60.5
CB-1032,2025-06-23,58.5
CB-1032,2025-06-30,53.5
CB-1032,2025-07-07,51.5
CB-1032,2025-07-14,52.8
CB-1032,2025-07-21,49.8
CB-1032,2025-07-28,36.8
CB-1032,2025-08-04,38.2
CB-1032,2025-08-11,36.8
CB-1032,2025-08-18,35.5
CB-1032,2025-08-25,49.5
CB-1032,2025-09-01,44.8
CB-1032,2025-09-08,41.5
CB-1032,2025-09-15,31.8
CB-1032,2025-09-22,24.0
CB-1032,2025-09-29,27.0
CB-1032,2025-10-06,28.2
CB-1032,2025-10-13,42.8
CB-1032,2025-10-20,48.5
CB-1032,2025-10-27,51.2
CB-1032,2025-11-03,52.5
CB-1032,2025-11-10,53.5
CB-1032,2025-11-17,51.2
CB-1032,2025-11-24,48.5
CB-1032,2025-12-01,43.5
CB-1032,2025-12-08,38.8
CB-1032,2025-12-15,44.5
CB-1032,2025-12-22,47.0
CB-1033,2024-01-01,17.0
CB-1033,2024-01-08,26.5
CB-1033,2024-01-15,21.7
CB-1033,2024-01-22,25.8
CB-1033,2024-01-29,32.0
CB-1033,2024-02-05,32.5
CB-1033,2024-02-12,37.2
CB-1033,2024-02-19,38.0
CB-1033,2024-02-26,36.8
CB-1033,2024-03-04,33.8
CB-1033,2024-03-11,40.8
CB-1033,2024-03-18,38.5
CB-1033,2024-03-25,40.8
CB-1033,2024-04-01,35.8
CB-1033,2024-04-08,34.0
CB-1033,2024-04-15,39.5
CB-1033,2024-04-22,37.0
CB-1033,2024-04-29,46.0
CB-1033,2024-05-06,43.5
CB-1033,2024-05-13,36.8
CB-1033,2024-05-20,37.8
CB-1033,2024-05-27,33.2
CB-1033,2024-06-03,29.0
CB-1033,2024-06-10,33.2
CB-1033,2024-06-17,33.5
CB-1033,2024-06-24,33.0
CB-1033,2024-07-01,32.2
CB-1033,2024-07-08,26.8
CB-1033,2024-07-15,25.0
CB-1033,2024-07-22,23.8
CB-1033,2024-07-29,25.5
CB-1033,2024-08-05,28.0
CB-1033,2024-08-12,25.5
CB-1033,2024-08-19,29.5
CB-1033,2024-08-26,27.5
CB-1033,2024-09-02,25.0
CB-1033,2024-09-09,22.8
CB-1033,2024-09-16,22.2
CB-1033,2024-09-23,21.2
CB-1033,2024-09-30,22.2
CB-1033,2024-10-07,24.2
CB-1033,2024-10-14,20.2
CB-1033,2024-10-21,20.8
CB-1033,2024-10-28,23.5
CB-1033,2024-11-04,24.5
CB-1033,2024-11-11,25.0
CB-1033,2024-11-18,27.8
CB-1033,2024-11-25,25.0
CB-1033,2024-12-02,34.0
CB-1033,2024-12-09,38.0
CB-1033,2024-12-16,37.2
CB-1033,2024-12-23,42.5
CB-1033,2024-12-30,29.8
CB-1033,2025-01-06,30.2
CB-1033,2025-01-13,38.2
CB-1033,2025-01-20,35.0
CB-1033,2025-01-27,35.5
CB-1033,2025-02-03,34.8
CB-1033,2025-02-10,34.5
CB-1033,2025-02-17,37.0
CB-1033,2025-02-24,40.5
CB-1033,2025-03-03,40.0
CB-1033,2025-03-10,33.5
CB-1033,2025-03-17,34.0
CB-1033,2025-03-24,42.0
CB-1033,2025-03-31,48.5
CB-1033,2025-04-07,52.2
CB-1033,2025-04-14,46.2
CB-1033,2025-04-21,36.5
CB-1033,2025-04-28,34.2
CB-1033,2025-05-05,27.8
CB-1033,2025-05-12,31.2
CB-1033,2025-05-19,36.5
CB-1033,2025-05-26,30.2
CB-1033,2025-06-02,30.8
CB-1033,2025-06-09,30.2
CB-1033,2025-06-16,30.0
CB-1033,2025-06-23,36.0
CB-1033,2025-06-30,40.0
CB-1033,2025-07-07,39.5
CB-1033,2025-07-14,35.0
CB-1033,2025-07-21,28.2
CB-1033,2025-07-28,24.5
CB-1033,2025-08-04,24.5
CB-1033,2025-08-11,26.5
CB-1033,2025-08-18,23.5
CB-1033,2025-08-25,22.2
CB-1033,2025-09-01,23.5
CB-1033,2025-09-08,22.5
CB-1033,2025-09-15,24.0
CB-1033,2025-09-22,31.0
CB-1033,2025-09-29,28.2
CB-1033,2025-10-06,29.0
CB-1033,2025-10-13,33.2
CB-1033,2025-10-20,27.5
CB-1033,2025-10-27,26.2
CB-1033,2025-11-03,31.0
CB-1033,2025-11-10,33.2
CB-1033,2025-11-17,37.0
CB-1033,2025-11-24,41.0
CB-1033,2025-12-01,34.0
CB-1033,2025-12-08,36.2
CB-1033,2025-12-15,32.5
CB-1033,2025-12-22,31.0
CB-1034,2024-01-01,80.0
CB-1034,2024-01-08,77.5
CB-1034,2024-01-15,75.0
CB-1034,2024-01-22,78.5
CB-1034,2024-01-29,84.0
CB-1034,2024-02-05,90.0
CB-1034,2024-02-12,94.8
CB-1034,2024-02-19,95.8
CB-1034,2024-02-26,95.5
CB-1034,2024-03-04,96.8
CB-1034,2024-03-11,98.0
CB-1034,2024-03-18,99.0
CB-1034,2024-03-25,98.8
CB-1034,2024-04-01,98.2
CB-1034,2024-04-08,98.8
CB-1034,2024-04-15,98.5
CB-1034,2024-04-22,100.2
CB-1034,2024-04-29,100.8
CB-1034,2024-05-06,101.2
CB-1034,2024-05-13,103.5
CB-1034,2024-05-20,98.8
CB-1034,2024-05-27,98.0
CB-1034,2024-06-03,96.2
CB-1034,2024-06-10,96.8
CB-1034,2024-06-17,93.5
CB-1034,2024-06-24,87.2
CB-1034,2024-07-01,84.8
CB-1034,2024-07-08,77.5
CB-1034,2024-07-15,80.0
CB-1034,2024-07-22,78.0
CB-1034,2024-07-29,76.5
CB-1034,2024-08-05,75.5
CB-1034,2024-08-12,71.8
CB-1034,2024-08-19,69.8
CB-1034,2024-08-26,68.8
CB-1034,2024-09-02,67.5
CB-1034,2024-09-09,66.5
CB-1034,2024-09-16,67.2
CB-1034,2024-09-23,65.2
CB-1034,2024-09-30,63.5
CB-1034,2024-10-07,63.5
CB-1034,2024-10-14,63.8
CB-1034,2024-10-21,63.2
CB-1034,2024-10-28,63.0
CB-1034,2024-11-04,62.5
CB-1034,2024-11-11,64.5
CB-1034,2024-11-18,67.2
CB-1034,2024-11-25,71.0
CB-1034,2024-12-02,75.0
CB-1034,2024-12-09,76.0
CB-1034,2024-12-16,81.0
CB-1034,2024-12-23,83.0
CB-1034,2024-12-30,84.2
CB-1034,2025-01-06,88.8
CB-1034,2025-01-13,85.8
CB-1034,2025-01-20,87.2
CB-1034,2025-01-27,92.5
CB-1034,2025-02-03,90.8
CB-1034,2025-02-10,98.8
CB-1034,2025-02-17,105.5
CB-1034,2025-02-24,104.8
CB-1034,2025-03-03,110.5
CB-1034,2025-03-10,112.0
CB-1034,2025-03-17,109.0
CB-1034,2025-03-24,112.5
CB-1034,2025-03-31,111.0
CB-1034,2025-04-07,107.8
CB-1034,2025-04-14,107.0
CB-1034,2025-04-21,105.5
CB-1034,2025-04-28,108.8
CB-1034,2025-05-05,108.5
CB-1034,2025-05-12,106.2
CB-1034,2025-05-19,101.8
CB-1034,2025-05-26,98.2
CB-1034,2025-06-02,100.2
CB-1034,2025-06-09,101.5
CB-1034,2025-06-16,100.8
CB-1034,2025-06-23,99.0
CB-1034,2025-06-30,92.5
CB-1034,2025-07-07,88.8
CB-1034,2025-07-14,85.2
CB-1034,2025-07-21,83.8
CB-1034,2025-07-28,77.8
CB-1034,2025-08-04,77.2
CB-1034,2025-08-11,76.2
CB-1034,2025-08-18,71.5
CB-1034,2025-08-25,76.2
CB-1034,2025-09-01,72.8
CB-1034,2025-09-08,71.2
CB-1034,2025-09-15,70.8
CB-1034,2025-09-22,68.5
CB-1034,2025-09-29,68.5
CB-1034,2025-10-06,67.5
CB-1034,2025-10-13,67.0
CB-1034,2025-10-20,69.0
CB-1034,2025-10-27,71.0
CB-1034,2025-11-03,75.2
CB-1034,2025-11-10,77.8
CB-1034,2025-11-17,77.0
CB-1034,2025-11-24,82.0
CB-1034,2025-12-01,83.5
CB-1034,2025-12-08,85.8
CB-1034,2025-12-15,91.5
CB-1034,2025-12-22,90.3
CB-1035,2024-01-01,117.0
CB-1035,2024-01-08,120.0
CB-1035,2024-01-15,128.3
CB-1035,2024-01-22,129.0
CB-1035,2024-01-29,126.2
CB-1035,2024-02-05,130.0
CB-1035,2024-02-12,128.2
CB-1035,2024-02-19,130.5
CB-1035,2024-02-26,140.2
CB-1035,2024-03-04,141.5
CB-1035,2024-03-11,143.0
CB-1035,2024-03-18,146.2
CB-1035,2024-03-25,145.0
CB-1035,2024-04-01,143.2
CB-1035,2024-04-08,152.8
CB-1035,2024-04-15,148.8
CB-1035,2024-04-22,150.2
CB-1035,2024-04-29,147.8
CB-1035,2024-05-06,138.0
CB-1035,2024-05-13,136.0
CB-1035,2024-05-20,132.5
CB-1035,2024-05-27,137.2
CB-1035,2024-06-03,135.5
CB-1035,2024-06-10,136.5
CB-1035,2024-06-17,130.2
CB-1035,2024-06-24,128.8
CB-1035,2024-07-01,121.2
CB-1035,2024-07-08,120.0
CB-1035,2024-07-15,123.2
CB-1035,2024-07-22,116.8
CB-1035,2024-07-29,114.8
CB-1035,2024-08-05,108.8
CB-1035,2024-08-12,102.8
CB-1035,2024-08-19,99.0
CB-1035,2024-08-26,98.0
CB-1035,2024-09-02,91.8
CB-1035,2024-09-09,93.2
CB-1035,2024-09-16,92.0
CB-1035,2024-09-23,91.0
CB-1035,2024-09-30,93.8
CB-1035,2024-10-07,92.8
CB-1035,2024-10-14,91.8
CB-1035,2024-10-21,89.2
CB-1035,2024-10-28,92.5
CB-1035,2024-11-04,94.8
CB-1035,2024-11-11,98.5
CB-1035,2024-11-18,103.2
CB-1035,2024-11-25,105.8
CB-1035,2024-12-02,104.8
CB-1035,2024-12-09,106.2
CB-1035,2024-12-16,110.8
CB-1035,2024-12-23,116.8
CB-1035,2024-12-30,123.2
CB-1035,2025-01-06,128.8
CB-1035,2025-01-13,140.2
CB-1035,2025-01-20,143.2
CB-1035,2025-01-27,149.0
CB-1035,2025-02-03,152.8
CB-1035,2025-02-10,148.8
CB-1035,2025-02-17,144.0
CB-1035,2025-02-24,149.0
CB-1035,2025-03-03,154.2
CB-1035,2025-03-10,157.8
CB-1035,2025-03-17,166.0
CB-1035,2025-03-24,166.8
CB-1035,2025-03-31,161.0
CB-1035,2025-04-07,160.0
CB-1035,2025-04-14,156.5
CB-1035,2025-04-21,159.2
CB-1035,2025-04-28,166.0
CB-1035,2025-05-05,159.5
CB-1035,2025-05-12,156.5
CB-1035,2025-05-19,148.0
CB-1035,2025-05-26,141.0
CB-1035,2025-06-02,141.0
CB-1035,2025-06-09,148.0
CB-1035,2025-06-16,145.8
CB-1035,2025-06-23,145.0
CB-1035,2025-06-30,143.5
CB-1035,2025-07-07,136.0
CB-1035,2025-07-14,130.5
CB-1035,2025-07-21,124.8
CB-1035,2025-07-28,124.2
CB-1035,2025-08-04,115.5
CB-1035,2025-08-11,116.8
CB-1035,2025-08-18,115.0
CB-1035,2025-08-25,114.0
CB-1035,2025-09-01,113.2
CB-1035,2025-09-08,106.0
CB-1035,2025-09-15,102.0
CB-1035,2025-09-22,99.0
CB-1035,2025-09-29,101.2
CB-1035,2025-10-06,102.5
CB-1035,2025-10-13,103.5
CB-1035,2025-10-20,101.2
CB-1035,2025-10-27,102.5
CB-1035,2025-11-03,104.5
CB-1035,2025-11-10,107.5
CB-1035,2025-11-17,117.2
CB-1035,2025-11-24,120.8
CB-1035,2025-12-01,129.0
CB-1035,2025-12-08,133.2
CB-1035,2025-12-15,134.2
CB-1035,2025-12-22,137.3
CB-1036,2024-01-01,51.0
CB-1036,2024-01-08,53.5
CB-1036,2024-01-15,52.7
CB-1036,2024-01-22,53.2
CB-1036,2024-01-29,54.0
CB-1036,2024-02-05,56.2
CB-1036,2024-02-12,59.0
CB-1036,2024-02-19,61.0
CB-1036,2024-02-26,64.8
CB-1036,2024-03-04,65.8
CB-1036,2024-03-11,67.0
CB-1036,2024-03-18,65.5
CB-1036,2024-03-25,63.5
CB-1036,2024-04-01,61.0
CB-1036,2024-04-08,61.2
CB-1036,2024-04-15,63.2
CB-1036,2024-04-22,62.0
CB-1036,2024-04-29,62.8
CB-1036,2024-05-06,59.2
CB-1036,2024-05-13,58.2
CB-1036,2024-05-20,57.2
CB-1036,2024-05-27,57.0
CB-1036,2024-06-03,58.2
CB-1036,2024-06-10,59.0
CB-1036,2024-06-17,60.5
CB-1036,2024-06-24,58.0
CB-1036,2024-07-01,57.0
CB-1036,2024-07-08,52.0
CB-1036,2024-07-15,48.8
CB-1036,2024-07-22,48.2
CB-1036,2024-07-29,44.0
CB-1036,2024-08-05,44.2
CB-1036,2024-08-12,43.0
CB-1036,2024-08-19,41.5
CB-1036,2024-08-26,41.8
CB-1036,2024-09-02,41.2
CB-1036,2024-09-09,41.5
CB-1036,2024-09-16,42.2
CB-1036,2024-09-23,42.8
CB-1036,2024-09-30,41.8
CB-1036,2024-10-07,41.8
CB-1036,2024-10-14,39.8
CB-1036,2024-10-21,40.5
CB-1036,2024-10-28,42.2
CB-1036,2024-11-04,45.5
CB-1036,2024-11-11,47.0
CB-1036,2024-11-18,47.8
CB-1036,2024-11-25,48.0
CB-1036,2024-12-02,47.5
CB-1036,2024-12-09,50.0
CB-1036,2024-12-16,51.8
CB-1036,2024-12-23,55.2
CB-1036,2024-12-30,56.0
CB-1036,2025-01-06,58.8
CB-1036,2025-01-13,61.2
CB-1036,2025-01-20,61.8
CB-1036,2025-01-27,63.8
CB-1036,2025-02-03,67.2
CB-1036,2025-02-10,67.0
CB-1036,2025-02-17,69.0
CB-1036,2025-02-24,69.8
CB-1036,2025-03-03,70.2
CB-1036,2025-03-10,73.8
CB-1036,2025-03-17,73.0
CB-1036,2025-03-24,75.2
CB-1036,2025-03-31,73.5
CB-1036,2025-04-07,71.5
CB-1036,2025-04-14,73.5
CB-1036,2025-04-21,73.0
CB-1036,2025-04-28,72.5
CB-1036,2025-05-05,72.5
CB-1036,2025-05-12,71.2
CB-1036,2025-05-19,70.0
CB-1036,2025-05-26,68.5
CB-1036,2025-06-02,66.5
CB-1036,2025-06-09,66.5
CB-1036,2025-06-16,63.5
CB-1036,2025-06-23,62.2
CB-1036,2025-06-30,61.0
CB-1036,2025-07-07,59.2
CB-1036,2025-07-14,58.0
CB-1036,2025-07-21,55.2
CB-1036,2025-07-28,53.2
CB-1036,2025-08-04,50.2
CB-1036,2025-08-11,48.5
CB-1036,2025-08-18,47.5
CB-1036,2025-08-25,45.2
CB-1036,2025-09-01,44.0
CB-1036,2025-09-08,44.0
CB-1036,2025-09-15,42.5
CB-1036,2025-09-22,45.2
CB-1036,2025-09-29,43.8
CB-1036,2025-10-06,45.0
CB-1036,2025-10-13,46.0
CB-1036,2025-10-20,47.0
CB-1036,2025-10-27,49.8
CB-1036,2025-11-03,49.0
CB-1036,2025-11-10,50.0
CB-1036,2025-11-17,50.5
CB-1036,2025-11-24,51.0
CB-1036,2025-12-01,53.5
CB-1036,2025-12-08,57.8
CB-1036,2025-12-15,58.0
CB-1036,2025-12-22,59.3
CB-1037,2024-01-01,58.0
CB-1037,2024-01-08,59.0
CB-1037,2024-01-15,57.3
CB-1037,2024-01-22,57.8
CB-1037,2024-01-29,60.2
CB-1037,2024-02-05,62.0
CB-1037,2024-02-12,66.0
CB-1037,2024-02-19,70.2
CB-1037,2024-02-26,69.5
CB-1037,2024-03-04,70.5
CB-1037,2024-03-11,71.5
CB-1037,2024-03-18,69.8
CB-1037,2024-03-25,74.0
CB-1037,2024-04-01,76.0
CB-1037,2024-04-08,76.2
CB-1037,2024-04-15,80.0
CB-1037,2024-04-22,75.5
CB-1037,2024-04-29,73.8
CB-1037,2024-05-06,73.2
CB-1037,2024-05-13,68.5
CB-1037,2024-05-20,70.0
CB-1037,2024-05-27,67.2
CB-1037,2024-06-03,66.5
CB-1037,2024-06-10,67.8
CB-1037,2024-06-17,66.2
CB-1037,2024-06-24,64.0
CB-1037,2024-07-01,60.2
CB-1037,2024-07-08,57.8
CB-1037,2024-07-15,55.8
CB-1037,2024-07-22,53.5
CB-1037,2024-07-29,54.2
CB-1037,2024-08-05,52.2
CB-1037,2024-08-12,50.0
CB-1037,2024-08-19,52.5
CB-1037,2024-08-26,49.5
CB-1037,2024-09-02,47.8
CB-1037,2024-09-09,48.2
CB-1037,2024-09-16,48.5
CB-1037,2024-09-23,50.2
CB-1037,2024-09-30,51.2
CB-1037,2024-10-07,51.5
CB-1037,2024-10-14,51.0
CB-1037,2024-10-21,48.8
CB-1037,2024-10-28,49.8
CB-1037,2024-11-04,49.5
CB-1037,2024-11-11,50.2
CB-1037,2024-11-18,52.8
CB-1037,2024-11-25,54.2
CB-1037,2024-12-02,56.8
CB-1037,2024-12-09,54.5
CB-1037,2024-12-16,56.8
CB-1037,2024-12-23,59.0
CB-1037,2024-12-30,61.5
CB-1037,2025-01-06,67.0
CB-1037,2025-01-13,71.2
CB-1037,2025-01-20,73.0
CB-1037,2025-01-27,75.0
CB-1037,2025-02-03,78.8
CB-1037,2025-02-10,78.8
CB-1037,2025-02-17,78.5
CB-1037,2025-02-24,75.5
CB-1037,2025-03-03,74.2
CB-1037,2025-03-10,76.0
CB-1037,2025-03-17,77.8
CB-1037,2025-03-24,83.5
CB-1037,2025-03-31,85.0
CB-1037,2025-04-07,86.2
CB-1037,2025-04-14,86.2
CB-1037,2025-04-21,85.5
CB-1037,2025-04-28,85.5
CB-1037,2025-05-05,85.0
CB-1037,2025-05-12,81.8
CB-1037,2025-05-19,79.0
CB-1037,2025-05-26,78.2
CB-1037,2025-06-02,76.5
CB-1037,2025-06-09,78.0
CB-1037,2025-06-16,76.8
CB-1037,2025-06-23,74.8
CB-1037,2025-06-30,71.8
CB-1037,2025-07-07,69.0
CB-1037,2025-07-14,67.8
CB-1037,2025-07-21,66.2
CB-1037,2025-07-28,65.5
CB-1037,2025-08-04,65.0
CB-1037,2025-08-11,63.2
CB-1037,2025-08-18,60.2
CB-1037,2025-08-25,57.5
CB-1037,2025-09-01,55.5
CB-1037,2025-09-08,54.8
CB-1037,2025-09-15,53.0
CB-1037,2025-09-22,53.2
CB-1037,2025-09-29,52.0
CB-1037,2025-10-06,51.5
CB-1037,2025-10-13,53.2
CB-1037,2025-10-20,54.8
CB-1037,2025-10-27,56.2
CB-1037,2025-11-03,57.0
CB-1037,2025-11-10,57.5
CB-1037,2025-11-17,58.8
CB-1037,2025-11-24,57.5
CB-1037,2025-12-01,58.8
CB-1037,2025-12-08,65.0
CB-1037,2025-12-15,66.0
CB-1037,2025-12-22,71.7
CB-1038,2024-01-01,56.0
CB-1038,2024-01-08,59.0
CB-1038,2024-01-15,58.3
CB-1038,2024-01-22,57.2
CB-1038,2024-01-29,58.8
CB-1038,2024-02-05,57.2
CB-1038,2024-02-12,57.0
CB-1038,2024-02-19,56.8
CB-1038,2024-02-26,55.0
CB-1038,2024-03-04,55.8
CB-1038,2024-03-11,56.2
CB-1038,2024-03-18,59.8
CB-1038,2024-03-25,60.8
CB-1038,2024-04-01,58.2
CB-1038,2024-04-08,58.8
CB-1038,2024-04-15,57.5
CB-1038,2024-04-22,58.0
CB-1038,2024-04-29,63.5
CB-1038,2024-05-06,63.5
CB-1038,2024-05-13,64.5
CB-1038,2024-05-20,64.5
CB-1038,2024-05-27,61.5
CB-1038,2024-06-03,60.0
CB-1038,2024-06-10,57.5
CB-1038,2024-06-17,55.2
CB-1038,2024-06-24,54.2
CB-1038,2024-07-01,53.5
CB-1038,2024-07-08,51.2
CB-1038,2024-07-15,51.5
CB-1038,2024-07-22,50.2
CB-1038,2024-07-29,48.8
CB-1038,2024-08-05,48.5
CB-1038,2024-08-12,46.2
CB-1038,2024-08-19,43.8
CB-1038,2024-08-26,43.2
CB-1038,2024-09-02,41.8
CB-1038,2024-09-09,40.5
CB-1038,2024-09-16,39.5
CB-1038,2024-09-23,38.8
CB-1038,2024-09-30,39.8
CB-1038,2024-10-07,40.0
CB-1038,2024-10-14,43.8
CB-1038,2024-10-21,45.5
CB-1038,2024-10-28,46.8
CB-1038,2024-11-04,49.0
CB-1038,2024-11-11,49.8
CB-1038,2024-11-18,49.2
CB-1038,2024-11-25,47.0
CB-1038,2024-12-02,47.2
CB-1038,2024-12-09,47.8
CB-1038,2024-12-16,50.5
CB-1038,2024-12-23,55.0
CB-1038,2024-12-30,58.8
CB-1038,2025-01-06,60.5
CB-1038,2025-01-13,63.2
CB-1038,2025-01-20,63.5
CB-1038,2025-01-27,62.2
CB-1038,2025-02-03,65.5
CB-1038,2025-02-10,66.0
CB-1038,2025-02-17,68.0
CB-1038,2025-02-24,70.0
CB-1038,2025-03-03,68.0
CB-1038,2025-03-10,68.0
CB-1038,2025-03-17,67.8
CB-1038,2025-03-24,67.0
CB-1038,2025-03-31,68.0
CB-1038,2025-04-07,68.2
CB-1038,2025-04-14,71.5
CB-1038,2025-04-21,73.8
CB-1038,2025-04-28,74.0
CB-1038,2025-05-05,73.0
CB-1038,2025-05-12,70.5
CB-1038,2025-05-19,69.5
CB-1038,2025-05-26,69.0
CB-1038,2025-06-02,68.8
CB-1038,2025-06-09,68.8
CB-1038,2025-06-16,66.8
CB-1038,2025-06-23,65.0
CB-1038,2025-06-30,62.8
CB-1038,2025-07-07,57.8
CB-1038,2025-07-14,56.5
CB-1038,2025-07-21,54.8
CB-1038,2025-07-28,54.5
CB-1038,2025-08-04,55.5
CB-1038,2025-08-11,53.2
CB-1038,2025-08-18,50.5
CB-1038,2025-08-25,49.2
CB-1038,2025-09-01,48.2
CB-1038,2025-09-08,47.5
CB-1038,2025-09-15,48.8
CB-1038,2025-09-22,47.0
CB-1038,2025-09-29,46.0
CB-1038,2025-10-06,48.0
CB-1038,2025-10-13,48.0
CB-1038,2025-10-20,49.0
CB-1038,2025-10-27,50.5
CB-1038,2025-11-03,50.2
CB-1038,2025-11-10,47.8
CB-1038,2025-11-17,48.5
CB-1038,2025-11-24,49.8
CB-1038,2025-12-01,50.8
CB-1038,2025-12-08,55.8
CB-1038,2025-12-15,60.0
CB-1038,2025-12-22,61.3
CB-1039,2024-01-01,35.0
CB-1039,2024-01-08,36.5
CB-1039,2024-01-15,37.0
CB-1039,2024-01-22,47.0
CB-1039,2024-01-29,40.8
CB-1039,2024-02-05,41.0
CB-1039,2024-02-12,43.0
CB-1039,2024-02-19,32.2
CB-1039,2024-02-26,45.5
CB-1039,2024-03-04,51.2
CB-1039,2024-03-11,51.8
CB-1039,2024-03-18,54.2
CB-1039,2024-03-25,50.2
CB-1039,2024-04-01,46.5
CB-1039,2024-04-08,46.5
CB-1039,2024-04-15,47.0
CB-1039,2024-04-22,48.5
CB-1039,2024-04-29,52.0
