sku_id,date,week_start_date,product_family,demand_qty,unit_cost,on_hand_qty,supplier_id,lead_time_days,stockout_flag
CB-1044,2024-11-25,2024-11-25,Molded Case,68.0,162.71,191,SUP-108,21,0
CB-1044,2024-12-02,2024-12-02,Molded Case,75.0,162.71,116,SUP-108,21,0
CB-1044,2024-12-09,2024-12-09,Molded Case,83.0,162.71,377,SUP-108,21,0
CB-1044,2024-12-16,2024-12-16,Molded Case,67.0,162.71,310,SUP-108,21,0
CB-1044,2024-12-23,2024-12-23,Molded Case,82.0,162.71,228,SUP-108,21,0
CB-1044,2024-12-30,2024-12-30,Molded Case,82.0,162.71,146,SUP-108,21,0
CB-1044,2025-01-06,2025-01-06,Molded Case,87.0,162.71,59,SUP-108,21,0
CB-1044,2025-01-13,2025-01-13,Molded Case,87.0,162.71,316,SUP-108,21,0
CB-1044,2025-01-20,2025-01-20,Molded Case,94.0,162.71,222,SUP-108,21,0
CB-1044,2025-01-27,2025-01-27,Molded Case,111.0,162.71,111,SUP-108,21,0
CB-1044,2025-02-03,2025-02-03,Molded Case,96.0,162.71,15,SUP-108,21,0
CB-1044,2025-02-10,2025-02-10,Molded Case,103.0,162.71,256,SUP-108,21,0
CB-1044,2025-02-17,2025-02-17,Molded Case,119.0,162.71,137,SUP-108,21,0
CB-1044,2025-02-24,2025-02-24,Molded Case,100.0,162.71,37,SUP-108,21,0
CB-1044,2025-03-03,2025-03-03,Molded Case,122.0,162.71,258,SUP-108,21,0
CB-1044,2025-03-10,2025-03-10,Molded Case,108.0,162.71,150,SUP-108,21,0
CB-1044,2025-03-17,2025-03-17,Molded Case,124.0,162.71,26,SUP-108,21,0
CB-1044,2025-03-24,2025-03-24,Molded Case,116.0,162.71,254,SUP-108,21,0
CB-1044,2025-03-31,2025-03-31,Molded Case,112.0,162.71,142,SUP-108,21,0
CB-1044,2025-04-07,2025-04-07,Molded Case,109.0,162.71,33,SUP-108,21,0
CB-1044,2025-04-14,2025-04-14,Molded Case,104.0,162.71,273,SUP-108,21,0
CB-1044,2025-04-21,2025-04-21,Molded Case,110.0,162.71,163,SUP-108,21,0
CB-1044,2025-04-28,2025-04-28,Molded Case,116.0,162.71,47,SUP-108,21,0
CB-1044,2025-05-05,2025-05-05,Molded Case,107.0,162.71,284,SUP-108,21,0
CB-1044,2025-05-12,2025-05-12,Molded Case,103.0,162.71,181,SUP-108,21,0
CB-1044,2025-05-19,2025-05-19,Molded Case,102.0,162.71,79,SUP-108,21,0
CB-1044,2025-05-26,2025-05-26,Molded Case,110.0,162.71,0,SUP-108,21,1
CB-1044,2025-06-02,2025-06-02,Molded Case,110.0,162.71,234,SUP-108,21,0
CB-1044,2025-06-09,2025-06-09,Molded Case,100.0,162.71,142,SUP-108,21,0
CB-1044,2025-06-16,2025-06-16,Molded Case,90.0,162.71,52,SUP-108,21,0
CB-1044,2025-06-23,2025-06-23,Molded Case,95.0,162.71,301,SUP-108,21,0
CB-1044,2025-06-30,2025-06-30,Molded Case,101.0,162.71,200,SUP-108,21,0
CB-1044,2025-07-07,2025-07-07,Molded Case,96.0,162.71,104,SUP-108,21,0
CB-1044,2025-07-14,2025-07-14,Molded Case,77.0,162.71,27,SUP-108,21,0
CB-1044,2025-07-21,2025-07-21,Molded Case,81.0,162.71,290,SUP-108,21,0
CB-1044,2025-07-28,2025-07-28,Molded Case,74.0,162.71,216,SUP-108,21,0
CB-1044,2025-08-04,2025-08-04,Molded Case,76.0,162.71,140,SUP-108,21,0
CB-1044,2025-08-11,2025-08-11,Molded Case,86.0,162.71,54,SUP-108,21,0
CB-1044,2025-08-18,2025-08-18,Molded Case,66.0,162.71,331,SUP-108,21,0
CB-1044,2025-08-25,2025-08-25,Molded Case,63.0,162.71,268,SUP-108,21,0
CB-1044,2025-09-01,2025-09-01,Molded Case,67.0,162.71,201,SUP-108,21,0
CB-1044,2025-09-08,2025-09-08,Molded Case,72.0,162.71,129,SUP-108,21,0
CB-1044,2025-09-15,2025-09-15,Molded Case,73.0,162.71,400,SUP-108,21,0
CB-1044,2025-09-22,2025-09-22,Molded Case,72.0,162.71,328,SUP-108,21,0
CB-1044,2025-09-29,2025-09-29,Molded Case,76.0,162.71,252,SUP-108,21,0
CB-1044,2025-10-06,2025-10-06,Molded Case,60.0,162.71,192,SUP-108,21,0
CB-1044,2025-10-13,2025-10-13,Molded Case,77.0,162.71,115,SUP-108,21,0
CB-1044,2025-10-20,2025-10-20,Molded Case,70.0,162.71,389,SUP-108,21,0
CB-1044,2025-10-27,2025-10-27,Molded Case,77.0,162.71,312,SUP-108,21,0
CB-1044,2025-11-03,2025-11-03,Molded Case,66.0,162.71,246,SUP-108,21,0
CB-1044,2025-11-10,2025-11-10,Molded Case,76.0,162.71,170,SUP-108,21,0
CB-1044,2025-11-17,2025-11-17,Molded Case,80.0,162.71,90,SUP-108,21,0
CB-1044,2025-11-24,2025-11-24,Molded Case,88.0,162.71,346,SUP-108,21,0
CB-1044,2025-12-01,2025-12-01,Molded Case,73.0,162.71,273,SUP-108,21,0
CB-1044,2025-12-08,2025-12-08,Molded Case,86.0,162.71,187,SUP-108,21,0
CB-1044,2025-12-15,2025-12-15,Molded Case,81.0,162.71,106,SUP-108,21,0
CB-1044,2025-12-22,2025-12-22,Molded Case,96.0,162.71,354,SUP-108,21,0
CB-1045,2024-01-01,2024-01-01,Trip Unit,46.0,56.81,193,SUP-109,35,0
CB-1045,2024-01-08,2024-01-08,Trip Unit,77.0,56.81,116,SUP-109,35,0
CB-1045,2024-01-15,2024-01-15,Trip Unit,88.0,56.81,28,SUP-109,35,0
CB-1045,2024-01-22,2024-01-22,Trip Unit,26.0,56.81,2,SUP-109,35,0
CB-1045,2024-01-29,2024-01-29,Trip Unit,77.0,56.81,0,SUP-109,35,1
CB-1045,2024-02-05,2024-02-05,Trip Unit,86.0,56.81,161,SUP-109,35,0
CB-1045,2024-02-12,2024-02-12,Trip Unit,60.0,56.81,101,SUP-109,35,0
CB-1045,2024-02-19,2024-02-19,Trip Unit,39.0,56.81,309,SUP-109,35,0
CB-1045,2024-02-26,2024-02-26,Trip Unit,92.0,56.81,217,SUP-109,35,0
CB-1045,2024-03-04,2024-03-04,Trip Unit,41.0,56.81,176,SUP-109,35,0
CB-1045,2024-03-11,2024-03-11,Trip Unit,66.0,56.81,110,SUP-109,35,0
CB-1045,2024-03-18,2024-03-18,Trip Unit,70.0,56.81,40,SUP-109,35,0
CB-1045,2024-03-25,2024-03-25,Trip Unit,90.0,56.81,196,SUP-109,35,0
CB-1045,2024-04-01,2024-04-01,Trip Unit,56.0,56.81,140,SUP-109,35,0
CB-1045,2024-04-08,2024-04-08,Trip Unit,55.0,56.81,85,SUP-109,35,0
CB-1045,2024-04-15,2024-04-15,Trip Unit,75.0,56.81,10,SUP-109,35,0
CB-1045,2024-04-22,2024-04-22,Trip Unit,97.0,56.81,160,SUP-109,35,0
CB-1045,2024-04-29,2024-04-29,Trip Unit,128.0,56.81,32,SUP-109,35,0
CB-1045,2024-05-06,2024-05-06,Trip Unit,33.0,56.81,0,SUP-109,35,1
CB-1045,2024-05-13,2024-05-13,Trip Unit,77.0,56.81,0,SUP-109,35,1
CB-1045,2024-05-20,2024-05-20,Trip Unit,42.0,56.81,205,SUP-109,35,0
CB-1045,2024-05-27,2024-05-27,Trip Unit,91.0,56.81,114,SUP-109,35,0
CB-1045,2024-06-03,2024-06-03,Trip Unit,44.0,56.81,317,SUP-109,35,0
CB-1045,2024-06-10,2024-06-10,Trip Unit,49.0,56.81,268,SUP-109,35,0
CB-1045,2024-06-17,2024-06-17,Trip Unit,50.0,56.81,218,SUP-109,35,0
CB-1045,2024-06-24,2024-06-24,Trip Unit,60.0,56.81,158,SUP-109,35,0
CB-1045,2024-07-01,2024-07-01,Trip Unit,66.0,56.81,92,SUP-109,35,0
CB-1045,2024-07-08,2024-07-08,Trip Unit,68.0,56.81,270,SUP-109,35,0
CB-1045,2024-07-15,2024-07-15,Trip Unit,56.0,56.81,214,SUP-109,35,0
CB-1045,2024-07-22,2024-07-22,Trip Unit,29.0,56.81,185,SUP-109,35,0
CB-1045,2024-07-29,2024-07-29,Trip Unit,67.0,56.81,118,SUP-109,35,0
CB-1045,2024-08-05,2024-08-05,Trip Unit,51.0,56.81,67,SUP-109,35,0
CB-1045,2024-08-12,2024-08-12,Trip Unit,71.0,56.81,243,SUP-109,35,0
CB-1045,2024-08-19,2024-08-19,Trip Unit,37.0,56.81,206,SUP-109,35,0
CB-1045,2024-08-26,2024-08-26,Trip Unit,21.0,56.81,185,SUP-109,35,0
CB-1045,2024-09-02,2024-09-02,Trip Unit,47.0,56.81,138,SUP-109,35,0
CB-1045,2024-09-09,2024-09-09,Trip Unit,68.0,56.81,317,SUP-109,35,0
CB-1045,2024-09-16,2024-09-16,Trip Unit,49.0,56.81,268,SUP-109,35,0
CB-1045,2024-09-23,2024-09-23,Trip Unit,43.0,56.81,225,SUP-109,35,0
CB-1045,2024-09-30,2024-09-30,Trip Unit,32.0,56.81,193,SUP-109,35,0
CB-1045,2024-10-07,2024-10-07,Trip Unit,75.0,56.81,118,SUP-109,35,0
CB-1045,2024-10-14,2024-10-14,Trip Unit,30.0,56.81,335,SUP-109,35,0
CB-1045,2024-10-21,2024-10-21,Trip Unit,35.0,56.81,300,SUP-109,35,0
CB-1045,2024-10-28,2024-10-28,Trip Unit,58.0,56.81,242,SUP-109,35,0
CB-1045,2024-11-04,2024-11-04,Trip Unit,17.0,56.81,225,SUP-109,35,0
CB-1045,2024-11-11,2024-11-11,Trip Unit,73.0,56.81,152,SUP-109,35,0
CB-1045,2024-11-18,2024-11-18,Trip Unit,63.0,56.81,89,SUP-109,35,0
CB-1045,2024-11-25,2024-11-25,Trip Unit,71.0,56.81,265,SUP-109,35,0
CB-1045,2024-12-02,2024-12-02,Trip Unit,66.0,56.81,199,SUP-109,35,0
CB-1045,2024-12-09,2024-12-09,Trip Unit,54.0,56.81,145,SUP-109,35,0
CB-1045,2024-12-16,2024-12-16,Trip Unit,37.0,56.81,108,SUP-109,35,0
CB-1045,2024-12-23,2024-12-23,Trip Unit,58.0,56.81,50,SUP-109,35,0
CB-1045,2024-12-30,2024-12-30,Trip Unit,42.0,56.81,254,SUP-109,35,0
CB-1045,2025-01-06,2025-01-06,Trip Unit,76.0,56.81,178,SUP-109,35,0
CB-1045,2025-01-13,2025-01-13,Trip Unit,86.0,56.81,92,SUP-109,35,0
CB-1045,2025-01-20,2025-01-20,Trip Unit,105.0,56.81,0,SUP-109,35,1
CB-1045,2025-01-27,2025-01-27,Trip Unit,81.0,56.81,166,SUP-109,35,0
CB-1045,2025-02-03,2025-02-03,Trip Unit,97.0,56.81,69,SUP-109,35,0
CB-1045,2025-02-10,2025-02-10,Trip Unit,67.0,56.81,2,SUP-109,35,0
CB-1045,2025-02-17,2025-02-17,Trip Unit,64.0,56.81,0,SUP-109,35,1
CB-1045,2025-02-24,2025-02-24,Trip Unit,91.0,56.81,156,SUP-109,35,0
CB-1045,2025-03-03,2025-03-03,Trip Unit,68.0,56.81,88,SUP-109,35,0
CB-1045,2025-03-10,2025-03-10,Trip Unit,87.0,56.81,248,SUP-109,35,0
CB-1045,2025-03-17,2025-03-17,Trip Unit,51.0,56.81,197,SUP-109,35,0
CB-1045,2025-03-24,2025-03-24,Trip Unit,56.0,56.81,141,SUP-109,35,0
CB-1045,2025-03-31,2025-03-31,Trip Unit,99.0,56.81,42,SUP-109,35,0
CB-1045,2025-04-07,2025-04-07,Trip Unit,107.0,56.81,0,SUP-109,35,1
CB-1045,2025-04-14,2025-04-14,Trip Unit,53.0,56.81,194,SUP-109,35,0
CB-1045,2025-04-21,2025-04-21,Trip Unit,100.0,56.81,94,SUP-109,35,0
CB-1045,2025-04-28,2025-04-28,Trip Unit,65.0,56.81,29,SUP-109,35,0
CB-1045,2025-05-05,2025-05-05,Trip Unit,80.0,56.81,196,SUP-109,35,0
CB-1045,2025-05-12,2025-05-12,Trip Unit,117.0,56.81,79,SUP-109,35,0
CB-1045,2025-05-19,2025-05-19,Trip Unit,99.0,56.81,0,SUP-109,35,1
CB-1045,2025-05-26,2025-05-26,Trip Unit,97.0,56.81,0,SUP-109,35,1
CB-1045,2025-06-02,2025-06-02,Trip Unit,124.0,56.81,123,SUP-109,35,0
CB-1045,2025-06-09,2025-06-09,Trip Unit,55.0,56.81,68,SUP-109,35,0
CB-1045,2025-06-16,2025-06-16,Trip Unit,46.0,56.81,269,SUP-109,35,0
CB-1045,2025-06-23,2025-06-23,Trip Unit,51.0,56.81,218,SUP-109,35,0
CB-1045,2025-06-30,2025-06-30,Trip Unit,61.0,56.81,157,SUP-109,35,0
CB-1045,2025-07-07,2025-07-07,Trip Unit,11.0,56.81,146,SUP-109,35,0
CB-1045,2025-07-14,2025-07-14,Trip Unit,59.0,56.81,333,SUP-109,35,0
CB-1045,2025-07-21,2025-07-21,Trip Unit,50.0,56.81,283,SUP-109,35,0
CB-1045,2025-07-28,2025-07-28,Trip Unit,76.0,56.81,207,SUP-109,35,0
CB-1045,2025-08-04,2025-08-04,Trip Unit,65.0,56.81,142,SUP-109,35,0
CB-1045,2025-08-11,2025-08-11,Trip Unit,45.0,56.81,97,SUP-109,35,0
CB-1045,2025-08-18,2025-08-18,Trip Unit,67.0,56.81,30,SUP-109,35,0
CB-1045,2025-08-25,2025-08-25,Trip Unit,68.0,56.81,209,SUP-109,35,0
CB-1045,2025-09-01,2025-09-01,Trip Unit,39.0,56.81,170,SUP-109,35,0
CB-1045,2025-09-08,2025-09-08,Trip Unit,43.0,56.81,127,SUP-109,35,0
CB-1045,2025-09-15,2025-09-15,Trip Unit,11.0,56.81,116,SUP-109,35,0
CB-1045,2025-09-22,2025-09-22,Trip Unit,32.0,56.81,331,SUP-109,35,0
CB-1045,2025-09-29,2025-09-29,Trip Unit,38.0,56.81,293,SUP-109,35,0
CB-1045,2025-10-06,2025-10-06,Trip Unit,53.0,56.81,240,SUP-109,35,0
CB-1045,2025-10-13,2025-10-13,Trip Unit,35.0,56.81,205,SUP-109,35,0
CB-1045,2025-10-20,2025-10-20,Trip Unit,43.0,56.81,162,SUP-109,35,0
CB-1045,2025-10-27,2025-10-27,Trip Unit,31.0,56.81,131,SUP-109,35,0
CB-1045,2025-11-03,2025-11-03,Trip Unit,58.0,56.81,320,SUP-109,35,0
CB-1045,2025-11-10,2025-11-10,Trip Unit,65.0,56.81,255,SUP-109,35,0
CB-1045,2025-11-17,2025-11-17,Trip Unit,66.0,56.81,189,SUP-109,35,0
CB-1045,2025-11-24,2025-11-24,Trip Unit,60.0,56.81,129,SUP-109,35,0
CB-1045,2025-12-01,2025-12-01,Trip Unit,28.0,56.81,101,SUP-109,35,0
CB-1045,2025-12-08,2025-12-08,Trip Unit,50.0,56.81,298,SUP-109,35,0
CB-1045,2025-12-15,2025-12-15,Trip Unit,57.0,56.81,241,SUP-109,35,0
CB-1045,2025-12-22,2025-12-22,Trip Unit,59.0,56.81,182,SUP-109,35,0
CB-1046,2024-01-01,2024-01-01,Terminal Block,60.0,33.88,95,SUP-110,14,0
CB-1046,2024-01-08,2024-01-08,Terminal Block,32.0,33.88,63,SUP-110,14,0
CB-1046,2024-01-15,2024-01-15,Terminal Block,62.0,33.88,219,SUP-110,14,0
CB-1046,2024-01-22,2024-01-22,Terminal Block,63.0,33.88,156,SUP-110,14,0
CB-1046,2024-01-29,2024-01-29,Terminal Block,38.0,33.88,118,SUP-110,14,0
CB-1046,2024-02-05,2024-02-05,Terminal Block,70.0,33.88,48,SUP-110,14,0
CB-1046,2024-02-12,2024-02-12,Terminal Block,52.0,33.88,214,SUP-110,14,0
CB-1046,2024-02-19,2024-02-19,Terminal Block,29.0,33.88,185,SUP-110,14,0
CB-1046,2024-02-26,2024-02-26,Terminal Block,67.0,33.88,118,SUP-110,14,0
CB-1046,2024-03-04,2024-03-04,Terminal Block,63.0,33.88,55,SUP-110,14,0
CB-1046,2024-03-11,2024-03-11,Terminal Block,54.0,33.88,219,SUP-110,14,0
CB-1046,2024-03-18,2024-03-18,Terminal Block,59.0,33.88,160,SUP-110,14,0
CB-1046,2024-03-25,2024-03-25,Terminal Block,45.0,33.88,115,SUP-110,14,0
CB-1046,2024-04-01,2024-04-01,Terminal Block,73.0,33.88,42,SUP-110,14,0
CB-1046,2024-04-08,2024-04-08,Terminal Block,59.0,33.88,201,SUP-110,14,0
CB-1046,2024-04-15,2024-04-15,Terminal Block,64.0,33.88,137,SUP-110,14,0
CB-1046,2024-04-22,2024-04-22,Terminal Block,67.0,33.88,70,SUP-110,14,0
CB-1046,2024-04-29,2024-04-29,Terminal Block,35.0,33.88,35,SUP-110,14,0
CB-1046,2024-05-06,2024-05-06,Terminal Block,40.0,33.88,214,SUP-110,14,0
CB-1046,2024-05-13,2024-05-13,Terminal Block,13.0,33.88,201,SUP-110,14,0
CB-1046,2024-05-20,2024-05-20,Terminal Block,68.0,33.88,133,SUP-110,14,0
CB-1046,2024-05-27,2024-05-27,Terminal Block,32.0,33.88,101,SUP-110,14,0
CB-1046,2024-06-03,2024-06-03,Terminal Block,58.0,33.88,43,SUP-110,14,0
CB-1046,2024-06-10,2024-06-10,Terminal Block,61.0,33.88,200,SUP-110,14,0
CB-1046,2024-06-17,2024-06-17,Terminal Block,64.0,33.88,136,SUP-110,14,0
CB-1046,2024-06-24,2024-06-24,Terminal Block,30.0,33.88,106,SUP-110,14,0
CB-1046,2024-07-01,2024-07-01,Terminal Block,49.0,33.88,57,SUP-110,14,0
CB-1046,2024-07-08,2024-07-08,Terminal Block,77.0,33.88,198,SUP-110,14,0
CB-1046,2024-07-15,2024-07-15,Terminal Block,75.0,33.88,123,SUP-110,14,0
CB-1046,2024-07-22,2024-07-22,Terminal Block,61.0,33.88,62,SUP-110,14,0
CB-1046,2024-07-29,2024-07-29,Terminal Block,50.0,33.88,230,SUP-110,14,0
CB-1046,2024-08-05,2024-08-05,Terminal Block,28.0,33.88,202,SUP-110,14,0
CB-1046,2024-08-12,2024-08-12,Terminal Block,53.0,33.88,149,SUP-110,14,0
CB-1046,2024-08-19,2024-08-19,Terminal Block,39.0,33.88,110,SUP-110,14,0
CB-1046,2024-08-26,2024-08-26,Terminal Block,48.0,33.88,62,SUP-110,14,0
CB-1046,2024-09-02,2024-09-02,Terminal Block,31.0,33.88,249,SUP-110,14,0
CB-1046,2024-09-09,2024-09-09,Terminal Block,37.0,33.88,212,SUP-110,14,0
CB-1046,2024-09-16,2024-09-16,Terminal Block,41.0,33.88,171,SUP-110,14,0
CB-1046,2024-09-23,2024-09-23,Terminal Block,42.0,33.88,129,SUP-110,14,0
CB-1046,2024-09-30,2024-09-30,Terminal Block,45.0,33.88,84,SUP-110,14,0
CB-1046,2024-10-07,2024-10-07,Terminal Block,31.0,33.88,53,SUP-110,14,0
CB-1046,2024-10-14,2024-10-14,Terminal Block,21.0,33.88,250,SUP-110,14,0
CB-1046,2024-10-21,2024-10-21,Terminal Block,62.0,33.88,188,SUP-110,14,0
CB-1046,2024-10-28,2024-10-28,Terminal Block,75.0,33.88,113,SUP-110,14,0
CB-1046,2024-11-04,2024-11-04,Terminal Block,48.0,33.88,65,SUP-110,14,0
CB-1046,2024-11-11,2024-11-11,Terminal Block,23.0,33.88,261,SUP-110,14,0
CB-1046,2024-11-18,2024-11-18,Terminal Block,32.0,33.88,229,SUP-110,14,0
CB-1046,2024-11-25,2024-11-25,Terminal Block,53.0,33.88,176,SUP-110,14,0
CB-1046,2024-12-02,2024-12-02,Terminal Block,68.0,33.88,108,SUP-110,14,0
CB-1046,2024-12-09,2024-12-09,Terminal Block,27.0,33.88,81,SUP-110,14,0
CB-1046,2024-12-16,2024-12-16,Terminal Block,47.0,33.88,252,SUP-110,14,0
CB-1046,2024-12-23,2024-12-23,Terminal Block,55.0,33.88,197,SUP-110,14,0
CB-1046,2024-12-30,2024-12-30,Terminal Block,69.0,33.88,128,SUP-110,14,0
CB-1046,2025-01-06,2025-01-06,Terminal Block,48.0,33.88,80,SUP-110,14,0
CB-1046,2025-01-13,2025-01-13,Terminal Block,25.0,33.88,55,SUP-110,14,0
CB-1046,2025-01-20,2025-01-20,Terminal Block,70.0,33.88,203,SUP-110,14,0
CB-1046,2025-01-27,2025-01-27,Terminal Block,83.0,33.88,120,SUP-110,14,0
CB-1046,2025-02-03,2025-02-03,Terminal Block,59.0,33.88,61,SUP-110,14,0
CB-1046,2025-02-10,2025-02-10,Terminal Block,71.0,33.88,208,SUP-110,14,0
CB-1046,2025-02-17,2025-02-17,Terminal Block,53.0,33.88,155,SUP-110,14,0
CB-1046,2025-02-24,2025-02-24,Terminal Block,46.0,33.88,109,SUP-110,14,0
CB-1046,2025-03-03,2025-03-03,Terminal Block,89.0,33.88,20,SUP-110,14,0
CB-1046,2025-03-10,2025-03-10,Terminal Block,76.0,33.88,162,SUP-110,14,0
CB-1046,2025-03-17,2025-03-17,Terminal Block,79.0,33.88,83,SUP-110,14,0
CB-1046,2025-03-24,2025-03-24,Terminal Block,103.0,33.88,0,SUP-110,14,1
CB-1046,2025-03-31,2025-03-31,Terminal Block,43.0,33.88,175,SUP-110,14,0
CB-1046,2025-04-07,2025-04-07,Terminal Block,55.0,33.88,120,SUP-110,14,0
CB-1046,2025-04-14,2025-04-14,Terminal Block,71.0,33.88,49,SUP-110,14,0
CB-1046,2025-04-21,2025-04-21,Terminal Block,54.0,33.88,213,SUP-110,14,0
CB-1046,2025-04-28,2025-04-28,Terminal Block,85.0,33.88,128,SUP-110,14,0
CB-1046,2025-05-05,2025-05-05,Terminal Block,62.0,33.88,66,SUP-110,14,0
CB-1046,2025-05-12,2025-05-12,Terminal Block,43.0,33.88,23,SUP-110,14,0
CB-1046,2025-05-19,2025-05-19,Terminal Block,66.0,33.88,176,SUP-110,14,0
CB-1046,2025-05-26,2025-05-26,Terminal Block,67.0,33.88,109,SUP-110,14,0
CB-1046,2025-06-02,2025-06-02,Terminal Block,82.0,33.88,27,SUP-110,14,0
CB-1046,2025-06-09,2025-06-09,Terminal Block,69.0,33.88,176,SUP-110,14,0
CB-1046,2025-06-16,2025-06-16,Terminal Block,68.0,33.88,108,SUP-110,14,0
CB-1046,2025-06-23,2025-06-23,Terminal Block,64.0,33.88,44,SUP-110,14,0
CB-1046,2025-06-30,2025-06-30,Terminal Block,52.0,33.88,210,SUP-110,14,0
CB-1046,2025-07-07,2025-07-07,Terminal Block,41.0,33.88,169,SUP-110,14,0
CB-1046,2025-07-14,2025-07-14,Terminal Block,58.0,33.88,111,SUP-110,14,0
CB-1046,2025-07-21,2025-07-21,Terminal Block,45.0,33.88,66,SUP-110,14,0
CB-1046,2025-07-28,2025-07-28,Terminal Block,79.0,33.88,205,SUP-110,14,0
CB-1046,2025-08-04,2025-08-04,Terminal Block,71.0,33.88,134,SUP-110,14,0
CB-1046,2025-08-11,2025-08-11,Terminal Block,58.0,33.88,76,SUP-110,14,0
CB-1046,2025-08-18,2025-08-18,Terminal Block,52.0,33.88,24,SUP-110,14,0
CB-1046,2025-08-25,2025-08-25,Terminal Block,44.0,33.88,198,SUP-110,14,0
CB-1046,2025-09-01,2025-09-01,Terminal Block,25.0,33.88,173,SUP-110,14,0
CB-1046,2025-09-08,2025-09-08,Terminal Block,40.0,33.88,133,SUP-110,14,0
CB-1046,2025-09-15,2025-09-15,Terminal Block,45.0,33.88,88,SUP-110,14,0
CB-1046,2025-09-22,2025-09-22,Terminal Block,46.0,33.88,42,SUP-110,14,0
CB-1046,2025-09-29,2025-09-29,Terminal Block,50.0,33.88,211,SUP-110,14,0
CB-1046,2025-10-06,2025-10-06,Terminal Block,57.0,33.88,154,SUP-110,14,0
CB-1046,2025-10-13,2025-10-13,Terminal Block,33.0,33.88,121,SUP-110,14,0
CB-1046,2025-10-20,2025-10-20,Terminal Block,34.0,33.88,87,SUP-110,14,0
CB-1046,2025-10-27,2025-10-27,Terminal Block,68.0,33.88,237,SUP-110,14,0
CB-1046,2025-11-03,2025-11-03,Terminal Block,58.0,33.88,179,SUP-110,14,0
CB-1046,2025-11-10,2025-11-10,Terminal Block,41.0,33.88,138,SUP-110,14,0
CB-1046,2025-11-17,2025-11-17,Terminal Block,47.0,33.88,91,SUP-110,14,0
CB-1046,2025-11-24,2025-11-24,Terminal Block,48.0,33.88,43,SUP-110,14,0
CB-1046,2025-12-01,2025-12-01,Terminal Block,52.0,33.88,209,SUP-110,14,0
CB-1046,2025-12-08,2025-12-08,Terminal Block,62.0,33.88,147,SUP-110,14,0
CB-1046,2025-12-15,2025-12-15,Terminal Block,104.0,33.88,43,SUP-110,14,0
CB-1046,2025-12-22,2025-12-22,Terminal Block,61.0,33.88,0,SUP-110,14,1
CB-1047,2024-01-01,2024-01-01,Contact Assembly,9.0,130.2,0,SUP-111,7,1
CB-1047,2024-01-08,2024-01-08,Contact Assembly,0.0,130.2,24,SUP-111,7,0
CB-1047,2024-01-15,2024-01-15,Contact Assembly,0.0,130.2,24,SUP-111,7,0
CB-1047,2024-01-22,2024-01-22,Contact Assembly,0.0,130.2,24,SUP-111,7,0
CB-1047,2024-01-29,2024-01-29,Contact Assembly,0.0,130.2,24,SUP-111,7,0
CB-1047,2024-02-05,2024-02-05,Contact Assembly,0.0,130.2,24,SUP-111,7,0
CB-1047,2024-02-12,2024-02-12,Contact Assembly,0.0,130.2,24,SUP-111,7,0
CB-1047,2024-02-19,2024-02-19,Contact Assembly,0.0,130.2,24,SUP-111,7,0
CB-1047,2024-02-26,2024-02-26,Contact Assembly,0.0,130.2,24,SUP-111,7,0
CB-1047,2024-03-04,2024-03-04,Contact Assembly,0.0,130.2,24,SUP-111,7,0
CB-1047,2024-03-11,2024-03-11,Contact Assembly,0.0,130.2,24,SUP-111,7,0
CB-1047,2024-03-18,2024-03-18,Contact Assembly,0.0,130.2,24,SUP-111,7,0
CB-1047,2024-03-25,2024-03-25,Contact Assembly,0.0,130.2,24,SUP-111,7,0
CB-1047,2024-04-01,2024-04-01,Contact Assembly,0.0,130.2,24,SUP-111,7,0
CB-1047,2024-04-08,2024-04-08,Contact Assembly,0.0,130.2,24,SUP-111,7,0
CB-1047,2024-04-15,2024-04-15,Contact Assembly,44.0,130.2,0,SUP-111,7,1
CB-1047,2024-04-22,2024-04-22,Contact Assembly,0.0,130.2,24,SUP-111,7,0
CB-1047,2024-04-29,2024-04-29,Contact Assembly,0.0,130.2,24,SUP-111,7,0
CB-1047,2024-05-06,2024-05-06,Contact Assembly,60.0,130.2,0,SUP-111,7,1
CB-1047,2024-05-13,2024-05-13,Contact Assembly,0.0,130.2,24,SUP-111,7,0
CB-1047,2024-05-20,2024-05-20,Contact Assembly,0.0,130.2,24,SUP-111,7,0
CB-1047,2024-05-27,2024-05-27,Contact Assembly,0.0,130.2,24,SUP-111,7,0
CB-1047,2024-06-03,2024-06-03,Contact Assembly,0.0,130.2,24,SUP-111,7,0
CB-1047,2024-06-10,2024-06-10,Contact Assembly,0.0,130.2,24,SUP-111,7,0
CB-1047,2024-06-17,2024-06-17,Contact Assembly,0.0,130.2,24,SUP-111,7,0
CB-1047,2024-06-24,2024-06-24,Contact Assembly,0.0,130.2,24,SUP-111,7,0
CB-1047,2024-07-01,2024-07-01,Contact Assembly,0.0,130.2,24,SUP-111,7,0
CB-1047,2024-07-08,2024-07-08,Contact Assembly,0.0,130.2,24,SUP-111,7,0
CB-1047,2024-07-15,2024-07-15,Contact Assembly,0.0,130.2,24,SUP-111,7,0
CB-1047,2024-07-22,2024-07-22,Contact Assembly,0.0,130.2,24,SUP-111,7,0
CB-1047,2024-07-29,2024-07-29,Contact Assembly,11.0,130.2,13,SUP-111,7,0
CB-1047,2024-08-05,2024-08-05,Contact Assembly,0.0,130.2,37,SUP-111,7,0
